日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/03/14,156.50,157.50,155.50,156.0,+1.00,"11,927"
105/03/15,155.00,156.50,153.00,154.5,-1.50,"12,260"
105/03/16,155.50,156.00,154.00,156.0,+1.50,"9,853"
105/03/17,159.50,160.00,157.50,158.5,+2.50,"14,989"
105/03/18,158.50,159.50,158.50,159.5,+1.00,"12,106"
105/03/21,160.00,160.00,158.00,160.0,+0.50,"9,380"
105/03/22,159.50,159.50,157.00,158.5,-1.50,"11,945"
105/03/23,158.50,159.50,158.00,159.5,+1.00,"8,670"
105/03/24,158.00,159.00,157.00,158.5,-1.00,"8,841"
105/03/25,158.50,159.00,157.00,158.0,-0.50,"5,593"
105/03/28,158.00,159.00,157.00,159.0,+1.00,"6,212"
105/03/29,158.50,159.50,158.00,159.0, 0.00,"7,098"
105/03/30,158.50,162.00,158.50,161.5,+2.50,"14,484"
105/03/31,162.00,163.00,159.00,162.0,+0.50,"14,511"
105/04/01,161.00,161.00,157.50,158.5,-3.50,"10,001"
105/04/06,155.50,156.00,153.50,153.5,-5.00,"19,206"
105/04/07,155.00,155.00,152.50,154.5,+1.00,"10,086"
105/04/08,154.00,158.00,154.00,157.5,+3.00,"12,800"
105/04/11,156.00,159.00,155.50,158.5,+1.00,"6,917"
105/04/12,157.50,159.50,157.50,158.5, 0.00,"4,707"
105/04/13,160.00,162.00,159.50,161.5,+3.00,"12,488"
105/04/14,162.00,162.50,160.00,161.5, 0.00,"10,380"
105/04/15,157.00,160.00,156.00,159.5,-2.00,"17,202"
105/04/18,158.00,158.50,157.50,158.0,-1.50,"7,888"
105/04/19,160.00,161.00,157.00,157.5,-0.50,"9,884"
105/04/20,157.50,158.00,154.00,154.0,-3.50,"16,130"
105/04/21,156.00,157.00,154.00,157.0,+3.00,"11,654"
105/04/22,155.50,158.00,155.00,156.5,-0.50,"6,485"
105/04/25,156.50,157.50,156.00,157.5,+1.00,"5,007"
105/04/26,156.50,158.50,156.50,158.0,+0.50,"5,208"
105/04/27,156.00,157.50,155.50,156.5,-1.50,"6,783"
105/04/28,157.50,158.00,153.00,153.0,-3.50,"15,032"
105/04/29,151.00,151.00,149.00,150.0,-3.00,"18,838"
105/05/03,148.00,148.50,146.50,147.5,-2.50,"21,279"
105/05/04,147.00,149.00,146.50,147.0,-0.50,"13,521"
105/05/05,147.50,148.50,146.00,147.5,+0.50,"9,466"
105/05/06,148.50,148.50,147.00,148.0,+0.50,"8,372"
105/05/09,148.50,149.00,146.50,147.5,-0.50,"12,836"
105/05/10,147.00,148.00,146.50,147.0,-0.50,"8,956"
105/05/11,148.50,149.00,146.50,147.0, 0.00,"11,477"
105/05/12,147.00,148.00,146.00,146.0,-1.00,"7,183"
105/05/13,145.00,145.50,143.00,144.0,-2.00,"19,508"
105/05/16,143.00,145.50,143.00,144.5,+0.50,"9,667"
105/05/17,145.50,147.00,145.00,147.0,+2.50,"8,501"
105/05/18,146.00,147.00,145.00,147.0, 0.00,"9,452"
105/05/19,148.00,148.50,145.50,147.0, 0.00,"8,803"
105/05/20,147.50,149.50,147.00,148.5,+1.50,"9,513"
105/05/23,150.50,154.50,149.50,154.0,+5.50,"16,914"
105/05/24,152.50,153.50,151.00,151.0,-3.00,"8,713"
105/05/25,153.50,155.00,152.50,154.5,+3.50,"10,548"
105/05/26,154.50,155.00,153.50,155.0,+0.50,"8,493"
105/05/27,156.00,156.50,154.50,156.5,+1.50,"7,672"
105/05/30,157.00,158.00,155.00,157.0,+0.50,"11,762"
105/05/31,156.50,157.50,155.00,156.5,-0.50,"11,056"
105/06/01,156.00,159.00,156.00,159.0,+2.50,"9,500"
105/06/02,159.00,160.00,158.00,159.0, 0.00,"7,933"
105/06/03,159.00,160.50,159.00,160.5,+1.50,"10,969"
105/06/04,160.00,160.00,159.50,160.0,-0.50,"1,428"
105/06/06,161.00,162.00,160.00,161.0,+1.00,"8,667"
105/06/07,161.50,163.50,161.00,162.0,+1.00,"12,269"
105/06/08,164.00,166.00,163.50,165.5,+3.50,"15,173"
105/06/13,161.00,162.50,161.00,162.0,-3.50,"14,466"
105/06/14,161.00,163.00,161.00,162.0, 0.00,"10,951"
105/06/15,162.00,163.00,161.00,163.0,+1.00,"9,142"
105/06/16,161.50,162.50,159.50,160.5,-2.50,"7,324"
105/06/17,162.50,164.50,162.00,163.0,+2.50,"9,885"
105/06/20,164.50,165.00,163.00,163.0, 0.00,"8,639"
105/06/21,164.00,165.50,163.50,165.5,+2.50,"10,369"
105/06/22,164.50,166.00,163.50,166.0,+0.50,"8,180"
105/06/23,165.50,166.00,164.00,164.0,-2.00,"8,298"
105/06/24,164.00,164.00,154.50,159.0,-5.00,"27,192"
105/06/27,154.50,156.00,154.00,155.5,X0.00,"17,925"
105/06/28,155.50,157.50,155.00,157.0,+1.50,"12,685"
105/06/29,158.50,160.00,158.00,159.0,+2.00,"12,754"
105/06/30,161.00,163.00,159.50,162.5,+3.50,"14,833"
105/07/01,164.50,166.00,163.50,166.0,+3.50,"13,186"
105/07/04,165.50,166.50,164.50,166.0, 0.00,"9,484"
105/07/05,165.00,165.50,164.00,164.0,-2.00,"6,930"
105/07/06,163.00,163.00,160.50,161.5,-2.50,"12,026"
105/07/07,163.50,165.00,163.00,164.5,+3.00,"9,726"
105/07/11,170.00,170.50,168.50,170.0,+5.50,"14,951"
105/07/12,171.00,171.50,169.50,171.0,+1.00,"15,021"
105/07/13,169.50,170.00,167.00,168.5,-2.50,"17,109"
105/07/14,167.00,170.00,167.00,169.0,+0.50,"12,414"
105/07/15,168.00,169.50,166.50,169.5,+0.50,"13,283"
105/07/18,168.00,170.00,168.00,169.5, 0.00,"6,898"
105/07/19,170.50,170.50,169.00,170.5,+1.00,"12,495"
105/07/20,170.00,170.50,169.00,170.0,-0.50,"14,235"
105/07/21,171.00,172.00,170.00,172.0,+2.00,"12,625"
105/07/22,172.00,172.00,170.50,171.0,-1.00,"9,643"
105/07/25,172.00,173.00,169.00,171.5,+0.50,"9,757"
105/07/26,172.00,173.00,171.50,173.0,+1.50,"12,399"
105/07/27,175.00,176.00,174.50,175.0,+2.00,"10,896"
105/07/28,175.00,176.50,173.00,176.5,+1.50,"9,647"
105/07/29,177.00,177.00,172.50,172.5,-4.00,"8,686"
105/08/01,175.00,177.00,174.50,177.0,+4.50,"11,713"
105/08/02,177.50,177.50,175.50,176.0,-1.00,"6,097"
105/08/03,172.50,174.00,172.00,172.5,-3.50,"8,267"
105/08/04,173.00,174.50,172.50,174.5,+2.00,"4,503"
105/08/05,175.00,177.50,174.00,177.0,+2.50,"8,212"
105/08/08,178.00,178.00,176.50,178.0,+1.00,"5,032"
105/08/09,178.50,179.50,177.00,178.5,+0.50,"6,767"
105/08/10,179.00,179.50,178.00,179.5,+1.00,"5,979"
105/08/11,177.50,178.00,175.50,176.5,-3.00,"9,250"
105/08/12,178.50,178.50,177.00,177.5,+1.00,"7,860"
105/08/15,178.50,179.00,177.50,179.0,+1.50,"4,907"
105/08/16,178.00,179.00,175.00,175.5,-3.50,"10,692"
105/08/17,177.00,177.50,176.00,177.0,+1.50,"8,245"
105/08/18,176.00,176.50,175.00,176.0,-1.00,"9,690"
105/08/19,177.00,177.50,174.00,174.5,-1.50,"8,233"
105/08/22,173.00,174.00,171.50,173.0,-1.50,"7,785"
105/08/23,174.00,175.00,173.50,174.0,+1.00,"6,651"
105/08/24,175.00,175.50,173.50,173.5,-0.50,"4,272"
105/08/25,175.00,177.00,174.50,177.0,+3.50,"8,613"
105/08/26,175.00,177.00,175.00,177.0, 0.00,"4,529"
105/08/29,175.00,177.00,174.00,176.5,-0.50,"5,102"
105/08/30,176.00,176.50,174.00,174.5,-2.00,"5,559"
105/08/31,176.50,177.00,174.50,176.0,+1.50,"6,850"
105/09/01,176.00,176.00,173.00,173.5,-2.50,"7,279"
105/09/02,176.50,176.50,174.00,174.5,+1.00,"6,315"
105/09/05,176.50,177.50,176.50,176.5,+2.00,"6,513"
105/09/06,177.00,179.00,176.50,179.0,+2.50,"9,498"
105/09/07,180.50,185.00,180.00,184.0,+5.00,"19,497"
105/09/08,182.50,184.50,182.50,183.0,-1.00,"10,923"
105/09/09,181.00,181.00,179.50,179.5,-3.50,"8,177"
105/09/10,177.00,179.00,176.00,178.0,-1.50,"5,804"
105/09/12,177.50,177.50,174.00,175.0,-3.00,"14,891"
105/09/13,176.50,176.50,173.50,175.0, 0.00,"11,379"
105/09/14,174.00,176.00,173.50,173.5,-1.50,"11,689"
105/09/19,179.50,183.00,178.50,182.5,+9.00,"19,155"
105/09/20,182.00,183.50,181.50,183.0,+0.50,"8,140"
105/09/21,181.00,184.00,180.50,184.0,+1.00,"8,483"
105/09/22,185.00,185.50,183.50,185.5,+1.50,"8,939"
105/09/23,185.00,187.50,184.50,187.5,+2.00,"9,042"
105/09/26,183.50,185.00,183.00,183.0,-4.50,"7,882"
105/09/29,185.50,187.50,185.50,185.5,+2.50,"15,213"
105/09/30,185.50,186.50,182.50,182.5,-3.00,"11,548"
105/10/03,186.00,186.50,184.50,186.0,+3.50,"6,733"
105/10/04,185.00,187.00,185.00,187.0,+1.00,"6,392"
105/10/05,186.00,186.00,184.50,186.0,-1.00,"6,115"
105/10/06,185.00,187.50,185.00,187.5,+1.50,"6,847"
105/10/07,188.00,188.00,186.00,188.0,+0.50,"6,887"
105/10/11,191.00,191.00,186.00,187.5,-0.50,"10,879"
105/10/12,186.50,190.00,186.00,189.5,+2.00,"7,805"
105/10/13,190.50,191.00,187.00,188.5,-1.00,"13,817"
105/10/14,187.00,189.00,186.50,188.0,-0.50,"13,583"
105/10/17,186.50,187.50,185.00,186.5,-1.50,"9,908"
105/10/18,186.50,187.00,185.50,187.0,+0.50,"8,180"
105/10/19,187.50,189.50,187.50,189.5,+2.50,"8,834"
105/10/20,189.50,190.50,189.00,190.5,+1.00,"4,787"
105/10/21,191.00,192.00,188.50,188.5,-2.00,"8,198"
105/10/24,191.00,191.00,189.50,191.0,+2.50,"5,860"
105/10/25,192.00,193.00,191.00,193.0,+2.00,"7,455"
105/10/26,190.50,192.50,190.50,191.5,-1.50,"7,594"
105/10/27,191.50,191.50,188.50,188.5,-3.00,"9,385"
105/10/28,189.50,190.00,188.50,189.5,+1.00,"6,562"
105/10/31,189.00,190.50,186.50,188.5,-1.00,"6,560"
105/11/01,188.50,189.50,187.50,189.5,+1.00,"5,917"
105/11/02,187.50,188.00,186.00,186.0,-3.50,"7,380"
105/11/03,185.50,186.50,184.50,184.5,-1.50,"7,976"
105/11/04,184.50,186.00,184.00,184.5, 0.00,"7,260"
105/11/07,186.50,189.00,186.00,189.0,+4.50,"7,934"
105/11/08,190.00,190.00,188.00,188.5,-0.50,"6,225"
105/11/09,190.00,190.50,182.00,182.0,-6.50,"22,278"
105/11/10,187.00,188.00,185.50,185.5,+3.50,"13,292"
105/11/11,181.50,183.00,181.00,181.5,-4.00,"19,522"
105/11/14,181.00,182.00,180.00,180.5,-1.00,"14,717"
105/11/15,179.50,182.00,179.00,180.0,-0.50,"11,312"
105/11/16,180.50,183.00,180.00,180.0, 0.00,"10,900"
105/11/17,182.00,182.50,180.50,181.5,+1.50,"5,234"
105/11/18,181.50,181.50,180.00,181.0,-0.50,"6,949"
105/11/21,180.50,181.50,180.00,181.0, 0.00,"6,391"
105/11/22,182.00,185.00,181.50,184.0,+3.00,"10,086"
105/11/23,184.50,186.50,184.00,185.5,+1.50,"9,806"
105/11/24,184.00,185.00,183.00,183.0,-2.50,"6,354"
105/11/25,182.50,183.50,182.00,182.0,-1.00,"4,117"
105/11/28,181.50,184.00,181.50,184.0,+2.00,"6,548"
105/11/29,183.50,185.00,182.00,182.0,-2.00,"6,259"
105/11/30,181.50,183.00,181.50,183.0,+1.00,"5,767"
105/12/01,182.00,183.00,181.50,183.0, 0.00,"6,514"
105/12/02,179.00,179.50,178.00,178.0,-5.00,"21,618"
105/12/05,178.00,180.00,178.00,179.0,+1.00,"10,198"
105/12/06,181.00,183.00,180.50,182.0,+3.00,"10,430"
105/12/07,183.00,183.50,181.50,181.5,-0.50,"5,127"
105/12/08,184.00,185.50,183.00,185.5,+4.00,"11,258"
105/12/09,186.00,186.00,184.50,186.0,+0.50,"8,116"
105/12/12,186.00,187.00,184.00,185.0,-1.00,"6,853"
105/12/13,186.50,186.50,184.50,186.0,+1.00,"7,561"
105/12/14,186.50,187.50,185.50,187.5,+1.50,"6,485"
105/12/15,185.00,187.50,184.50,187.0,-0.50,"6,135"
105/12/16,185.50,187.00,185.00,185.0,-2.00,"7,994"
105/12/19,184.00,184.50,182.50,182.5,-2.50,"7,956"
105/12/20,181.00,182.50,180.00,182.5, 0.00,"10,223"
105/12/21,181.00,182.00,180.00,180.0,-2.50,"11,377"
105/12/22,180.00,180.50,179.00,179.0,-1.00,"10,768"
105/12/23,179.00,180.00,178.50,178.5,-0.50,"9,298"
105/12/26,179.00,180.00,179.00,179.5,+1.00,"3,404"
105/12/27,180.00,180.50,179.50,180.0,+0.50,"4,246"
105/12/28,181.00,182.00,180.50,182.0,+2.00,"7,026"
105/12/29,180.00,181.50,180.00,180.0,-2.00,"10,947"
105/12/30,181.00,182.50,180.00,181.5,+1.50,"11,638"
