日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 96/06/29,71.00,71.00,69.90,70.9,+0.50,"9,505"
 96/07/02,70.90,71.00,69.90,71.0,+0.10,"9,065"
 96/07/03,71.10,71.90,71.10,71.2,+0.20,"9,196"
 96/07/04,71.80,72.00,71.40,71.9,+0.70,"8,647"
 96/07/05,71.40,71.60,70.80,71.4,-0.50,"10,601"
 96/07/06,70.90,71.00,70.10,70.5,-0.90,"9,964"
 96/07/09,70.50,72.00,70.30,72.0,+1.50,"11,863"
 96/07/10,72.00,72.60,71.40,72.0, 0.00,"14,094"
 96/07/11,71.80,72.60,71.40,72.4,+0.40,"10,874"
 96/07/12,72.50,72.90,71.20,71.7,-0.70,"9,634"
 96/07/13,72.70,73.10,72.00,73.0,+1.30,"15,752"
 96/07/16,73.00,73.00,71.60,72.5,-0.50,"7,248"
 96/07/17,72.80,72.80,71.30,72.7,+0.20,"8,058"
 96/07/18,71.80,72.20,71.00,71.0,-1.70,"10,373"
 96/07/19,69.90,70.30,69.40,70.0,-1.00,"15,784"
 96/07/20,70.00,70.00,68.80,69.4,-0.60,"15,552"
 96/07/23,68.70,68.90,68.30,68.7,-0.70,"13,525"
 96/07/24,69.00,71.30,69.00,71.3,+2.60,"16,877"
 96/07/25,69.90,70.00,69.30,69.6,-1.70,"9,284"
 96/07/26,70.00,70.00,68.10,68.2,-1.40,"16,972"
 96/07/27,65.00,65.40,64.00,64.0,-4.20,"55,123"
 96/07/30,63.30,65.30,63.10,65.0,+1.00,"18,393"
 96/07/31,65.00,65.20,64.60,65.0, 0.00,"14,689"
 96/08/01,64.00,64.50,61.30,61.3,-3.70,"36,687"
 96/08/02,62.00,63.80,61.70,63.8,+2.50,"18,068"
 96/08/03,64.40,64.50,62.90,63.9,+0.10,"9,856"
 96/08/06,62.50,63.40,62.40,62.6,-1.30,"9,410"
 96/08/07,62.80,62.90,61.20,61.3,-1.30,"18,233"
 96/08/08,61.40,62.80,60.80,62.8,+1.50,"16,251"
 96/08/09,64.10,64.30,63.20,63.8,+1.00,"11,569"
 96/08/10,61.10,62.30,61.10,61.5,-2.30,"15,370"
 96/08/13,62.50,62.60,61.60,62.0,+0.50,"9,033"
 96/08/14,62.20,62.70,61.50,61.9,-0.10,"9,849"
 96/08/15,61.50,61.50,60.70,61.0,-0.90,"14,935"
 96/08/16,60.00,60.10,58.60,59.1,-1.90,"20,625"
 96/08/17,59.10,60.30,58.60,59.0,-0.10,"14,619"
 96/08/20,62.00,62.30,60.80,62.2,+3.20,"13,147"
 96/08/21,61.50,62.00,60.50,61.9,-0.30,"9,864"
 96/08/22,61.50,61.50,60.70,60.9,-1.00,"7,235"
 96/08/23,62.50,63.00,62.30,62.8,+1.90,"16,604"
 96/08/24,63.00,63.00,61.50,61.6,-1.20,"10,065"
 96/08/27,62.40,62.60,61.40,61.6, 0.00,"7,280"
 96/08/28,60.80,61.50,60.60,61.4,-0.20,"10,143"
 96/08/29,59.60,60.30,59.60,60.2,-1.20,"11,831"
 96/08/30,60.80,61.00,60.40,60.5,+0.30,"6,832"
 96/08/31,60.60,62.70,60.60,62.7,+2.20,"13,370"
 96/09/03,62.70,62.70,61.80,62.6,-0.10,"6,942"
 96/09/04,61.80,62.50,61.40,61.6,-1.00,"4,827"
 96/09/05,62.60,62.70,61.70,61.8,+0.20,"7,170"
 96/09/06,61.80,62.60,61.10,62.2,+0.40,"7,373"
 96/09/07,62.80,62.80,61.50,62.0,-0.20,"6,121"
 96/09/10,61.30,61.30,60.30,61.2,-0.80,"7,604"
 96/09/11,61.50,61.50,60.80,61.3,+0.10,"5,225"
 96/09/12,61.00,61.80,61.00,61.5,+0.20,"6,331"
 96/09/13,61.50,61.50,60.40,60.6,-0.90,"8,093"
 96/09/14,61.40,61.80,60.90,61.8,+1.20,"7,680"
 96/09/17,62.00,62.00,60.50,60.8,-1.00,"7,084"
 96/09/19,62.30,62.40,60.80,61.4,+0.60,"12,311"
 96/09/20,61.70,62.10,60.90,61.0,-0.40,"7,818"
 96/09/21,61.50,61.80,61.00,61.5,+0.50,"5,235"
 96/09/26,61.00,61.80,61.00,61.5, 0.00,"9,084"
 96/09/27,62.20,63.60,61.70,63.6,+2.10,"17,472"
 96/09/28,63.60,63.90,63.10,63.6, 0.00,"9,703"
 96/09/29,63.50,63.50,63.10,63.3,-0.30,"3,024"
 96/10/01,63.50,64.20,63.50,63.9,+0.60,"12,873"
 96/10/02,64.90,65.30,64.50,64.9,+1.00,"14,684"
 96/10/03,65.30,65.30,64.70,65.0,+0.10,"11,280"
 96/10/04,64.20,65.00,63.90,64.2,-0.80,"7,309"
 96/10/05,64.20,65.00,64.00,64.6,+0.40,"5,784"
 96/10/08,65.50,65.60,64.50,65.0,+0.40,"9,794"
 96/10/09,65.30,65.30,64.00,64.8,-0.20,"7,847"
 96/10/11,65.00,65.00,63.00,63.3,-1.50,"12,789"
 96/10/12,62.60,62.60,61.20,61.3,-2.00,"19,938"
 96/10/15,61.30,62.90,61.20,62.9,+1.60,"13,517"
 96/10/16,61.80,62.80,61.80,62.4,-0.50,"8,259"
 96/10/17,62.70,62.70,61.60,62.0,-0.40,"7,252"
 96/10/18,62.30,62.90,61.80,62.9,+0.90,"6,364"
 96/10/19,62.90,62.90,61.90,62.0,-0.90,"7,499"
 96/10/22,60.00,60.60,59.60,60.6,-1.40,"19,915"
 96/10/23,60.60,61.70,60.60,61.5,+0.90,"7,467"
 96/10/24,61.60,62.10,60.60,60.8,-0.70,"8,035"
 96/10/25,60.50,61.30,60.40,61.1,+0.30,"8,708"
 96/10/26,61.00,61.80,61.00,61.6,+0.50,"10,676"
 96/10/29,62.00,64.00,62.00,63.9,+2.30,"19,398"
 96/10/30,64.40,64.40,62.70,63.0,-0.90,"8,701"
 96/10/31,64.00,64.20,63.00,63.8,+0.80,"9,292"
 96/11/01,64.40,64.40,63.40,64.2,+0.40,"11,752"
 96/11/02,63.00,63.60,61.50,61.6,-2.60,"12,107"
 96/11/05,62.00,62.50,60.50,62.5,+0.90,"10,655"
 96/11/06,62.50,63.00,62.00,62.6,+0.10,"7,065"
 96/11/07,63.80,63.80,62.90,63.0,+0.40,"8,673"
 96/11/08,61.50,62.30,61.40,61.9,-1.10,"9,470"
 96/11/09,61.60,63.30,61.50,62.3,+0.40,"10,980"
 96/11/12,61.60,62.10,61.40,61.6,-0.70,"8,835"
 96/11/13,61.50,61.70,61.00,61.7,+0.10,"7,506"
 96/11/14,62.80,63.20,61.40,61.5,-0.20,"11,000"
 96/11/15,61.00,61.60,60.90,60.9,-0.60,"8,699"
 96/11/16,60.70,60.70,60.00,60.5,-0.40,"9,447"
 96/11/19,60.50,62.00,60.40,60.5, 0.00,"9,980"
 96/11/20,60.00,60.80,59.80,60.5, 0.00,"11,095"
 96/11/21,60.50,60.60,58.60,58.6,-1.90,"19,154"
 96/11/22,58.00,60.10,57.40,59.9,+1.30,"13,198"
 96/11/23,60.00,60.20,59.30,59.6,-0.30,"7,771"
 96/11/26,60.10,61.10,60.00,61.1,+1.50,"12,339"
 96/11/27,59.50,60.10,58.80,59.1,-2.00,"14,514"
 96/11/28,58.50,59.30,58.50,58.5,-0.60,"10,574"
 96/11/29,59.00,60.00,58.80,60.0,+1.50,"8,587"
 96/11/30,59.30,60.60,59.30,60.6,+0.60,"7,933"
 96/12/03,60.70,60.80,59.60,59.8,-0.80,"6,363"
 96/12/04,59.80,60.80,58.90,60.3,+0.50,"8,380"
 96/12/05,60.20,61.10,59.90,60.9,+0.60,"8,913"
 96/12/06,61.50,61.90,61.00,61.9,+1.00,"9,541"
 96/12/07,62.50,63.50,62.40,62.6,+0.70,"24,828"
 96/12/10,63.00,63.00,61.10,61.1,-1.50,"9,820"
 96/12/11,61.30,62.70,61.20,62.7,+1.60,"9,543"
 96/12/12,62.00,62.30,60.90,61.3,-1.40,"8,518"
 96/12/13,61.00,61.60,60.70,60.7,-0.60,"8,590"
 96/12/14,60.50,60.50,59.00,59.8,-0.90,"14,848"
 96/12/17,59.10,59.60,58.90,59.5,-0.30,"9,253"
 96/12/18,59.00,59.60,58.60,58.8,-0.70,"8,880"
 96/12/19,60.00,60.00,58.80,59.2,+0.40,"8,952"
 96/12/20,59.20,59.20,58.80,59.0,-0.20,"7,195"
 96/12/21,59.20,59.60,59.00,59.0, 0.00,"5,501"
 96/12/24,59.50,59.80,58.90,59.2,+0.20,"5,430"
 96/12/25,59.50,59.70,59.10,59.6,+0.40,"3,019"
 96/12/26,59.50,59.70,58.70,59.5,-0.10,"4,561"
 96/12/27,60.00,61.70,59.60,61.7,+2.20,"15,322"
 96/12/28,61.50,62.50,60.50,60.5,-1.20,"7,840"
 96/12/31,61.00,62.10,60.80,62.0,+1.50,"6,131"
