日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 91/07/09,70.50,71.50,69.50,71.5,+0.50,"8,590"
 91/07/10,70.50,70.50,69.00,70.0,-1.50,"6,926"
 91/07/11,68.50,68.50,67.00,67.5,-2.50,"8,623"
 91/07/12,69.00,71.00,69.00,71.0,+3.50,"10,633"
 91/07/15,71.00,71.00,69.50,69.5,-1.50,"5,343"
 91/07/16,70.50,71.00,68.50,69.0,-0.50,"5,779"
 91/07/17,68.00,68.50,66.50,67.0,-2.00,"10,048"
 91/07/18,66.50,66.50,64.00,64.5,-2.50,"23,386"
 91/07/19,62.00,62.00,61.00,61.5,-3.00,"31,688"
 91/07/22,59.50,60.50,59.00,60.5,-1.00,"16,760"
 91/07/23,59.50,62.00,59.50,62.0,+1.50,"14,760"
 91/07/24,59.50,60.00,58.50,58.5,-3.50,"23,224"
 91/07/25,60.50,61.00,58.00,58.0,-0.50,"21,287"
 91/07/26,54.00,54.00,54.00,54.0,-4.00,"12,151"
 91/07/29,50.50,51.50,50.50,50.5,-3.50,"46,790"
 91/07/30,52.00,52.50,51.00,52.0,+1.50,"28,731"
 91/07/31,51.50,51.50,50.00,50.5,-1.50,"14,300"
 91/08/01,50.00,51.00,50.00,50.0,-0.50,"11,201"
 91/08/02,49.00,49.90,48.50,49.9,-0.10,"16,163"
 91/08/05,47.00,47.70,46.50,46.5,-3.40,"23,404"
 91/08/06,43.70,47.30,43.70,46.1,-0.40,"21,226"
 91/08/07,49.20,49.30,48.40,49.3,+3.20,"14,309"
 91/08/08,49.50,49.50,48.40,49.1,-0.20,"15,021"
 91/08/09,50.00,51.00,50.00,51.0,+1.90,"13,493"
 91/08/12,51.00,51.00,50.00,50.5,-0.50,"8,303"
 91/08/13,50.00,50.50,49.80,50.0,-0.50,"5,139"
 91/08/14,50.00,51.00,50.00,51.0,+1.00,"8,958"
 91/08/15,52.50,54.00,52.50,53.0,+2.00,"19,050"
 91/08/16,54.00,54.00,53.00,53.5,+0.50,"10,551"
 91/08/19,53.50,54.50,53.00,53.5, 0.00,"7,597"
 91/08/20,54.00,55.50,54.00,54.5,+1.00,"14,703"
 91/08/21,53.50,53.50,52.50,53.0,-1.50,"9,137"
 91/08/22,53.50,54.00,53.00,53.0, 0.00,"8,923"
 91/08/23,53.50,55.00,53.50,54.0,+1.00,"10,427"
 91/08/26,53.00,53.00,52.00,52.5,-1.50,"8,780"
 91/08/27,52.50,53.00,51.00,51.0,-1.50,"8,784"
 91/08/28,50.00,50.50,50.00,50.0,-1.00,"13,627"
 91/08/29,49.50,51.00,49.40,50.0, 0.00,"7,794"
 91/08/30,50.50,50.50,49.70,49.9,-0.10,"7,734"
 91/09/02,49.80,49.80,48.70,48.7,-1.20,"8,187"
 91/09/03,48.70,49.20,48.50,48.7, 0.00,"6,809"
 91/09/04,48.00,48.70,47.50,47.9,-0.80,"9,558"
 91/09/05,48.50,48.50,47.50,47.5,-0.40,"7,592"
 91/09/09,47.80,48.70,47.60,48.5,+1.00,"7,562"
 91/09/10,48.50,50.50,48.30,50.5,+2.00,"9,322"
 91/09/11,51.00,51.00,50.00,50.5, 0.00,"7,997"
 91/09/12,50.50,50.50,49.50,49.9,-0.60,"5,910"
 91/09/13,48.60,48.90,48.00,48.1,-1.80,"8,650"
 91/09/16,47.60,47.80,46.80,47.2,-0.90,"10,290"
 91/09/17,46.90,49.00,46.90,49.0,+1.80,"9,175"
 91/09/18,46.50,46.90,45.60,45.6,-3.40,"22,866"
 91/09/19,46.00,46.10,45.00,45.6, 0.00,"12,010"
 91/09/20,44.50,44.60,43.00,43.5,-2.10,"20,658"
 91/09/23,43.00,43.70,42.00,42.1,-1.40,"14,951"
 91/09/24,41.50,42.90,41.50,42.3,+0.20,"13,146"
 91/09/25,42.50,42.80,41.00,42.0,-0.30,"12,876"
 91/09/26,43.60,43.70,42.60,42.6,+0.60,"13,382"
 91/09/27,42.60,42.90,42.00,42.0,-0.60,"9,977"
 91/09/30,41.10,41.10,40.00,41.1,-0.90,"12,726"
 91/10/01,40.40,41.40,40.00,40.1,-1.00,"13,096"
 91/10/02,41.10,41.50,40.00,40.0,-0.10,"13,837"
 91/10/03,39.30,39.30,37.70,37.7,-2.30,"22,759"
 91/10/04,36.80,38.60,36.80,38.0,+0.30,"15,788"
 91/10/07,37.50,37.50,36.00,36.0,-2.00,"14,728"
 91/10/08,35.00,35.80,34.90,35.6,-0.40,"21,261"
 91/10/09,35.60,37.60,35.30,36.0,+0.40,"25,475"
 91/10/11,37.00,37.20,35.50,35.7,-0.30,"23,508"
 91/10/14,36.90,38.00,36.60,38.0,+2.30,"21,562"
 91/10/15,39.50,40.60,39.20,40.6,+2.60,"17,344"
 91/10/16,43.40,43.40,42.40,43.4,+2.80,"33,046"
 91/10/17,42.90,43.90,42.60,43.5,+0.10,"20,895"
 91/10/18,45.40,46.50,44.60,46.5,+3.00,"34,794"
 91/10/21,46.20,46.20,45.00,45.5,-1.00,"16,409"
 91/10/22,45.60,46.00,42.60,43.5,-2.00,"21,864"
 91/10/23,42.50,45.50,41.70,45.0,+1.50,"28,768"
 91/10/24,45.80,45.80,44.60,45.0, 0.00,"18,772"
 91/10/25,45.00,46.40,44.60,46.0,+1.00,"17,630"
 91/10/28,47.40,47.60,46.50,46.6,+0.60,"17,535"
 91/10/29,46.60,46.90,46.00,46.8,+0.20,"9,266"
 91/10/30,45.80,46.30,44.60,45.5,-1.30,"12,450"
 91/10/31,46.40,46.90,46.10,46.5,+1.00,"10,739"
 91/11/01,46.40,46.50,45.00,45.0,-1.50,"8,886"
 91/11/04,46.50,47.50,46.40,47.0,+2.00,"15,039"
 91/11/05,48.50,48.70,47.70,47.7,+0.70,"19,849"
 91/11/06,47.70,51.00,47.20,51.0,+3.30,"29,762"
 91/11/07,52.00,52.50,50.50,51.5,+0.50,"25,427"
 91/11/08,50.00,51.00,50.00,51.0,-0.50,"12,650"
 91/11/11,50.00,50.00,47.60,47.7,-3.30,"17,147"
 91/11/12,45.50,46.90,45.50,46.8,-0.90,"14,649"
 91/11/13,46.80,47.00,45.50,46.8, 0.00,"14,131"
 91/11/14,46.80,47.50,46.40,46.4,-0.40,"9,841"
 91/11/15,49.30,49.30,47.70,48.4,+2.00,"14,673"
 91/11/18,48.40,49.00,47.60,48.2,-0.20,"8,189"
 91/11/19,48.00,48.30,47.60,47.6,-0.60,"6,573"
 91/11/20,46.60,47.10,45.90,46.1,-1.50,"10,782"
 91/11/21,47.10,47.50,46.40,46.9,+0.80,"12,105"
 91/11/22,49.60,50.00,49.20,50.0,+3.10,"28,750"
 91/11/25,50.50,52.00,49.50,52.0,+2.00,"22,070"
 91/11/26,51.50,52.00,50.50,50.5,-1.50,"11,944"
 91/11/27,49.50,50.00,49.10,50.0,-0.50,"9,571"
 91/11/28,51.50,51.50,50.00,50.5,+0.50,"12,873"
 91/11/29,50.50,51.00,50.00,50.5, 0.00,"7,479"
 91/12/02,51.00,52.00,50.50,52.0,+1.50,"7,887"
 91/12/03,52.00,54.00,51.50,53.5,+1.50,"23,573"
 91/12/04,52.50,53.00,52.00,52.0,-1.50,"9,754"
 91/12/05,51.50,52.50,51.00,52.5,+0.50,"7,468"
 91/12/06,51.50,52.50,51.50,51.5,-1.00,"6,432"
 91/12/09,52.50,53.00,51.50,52.0,+0.50,"7,513"
 91/12/10,50.50,50.50,49.80,50.0,-2.00,"13,416"
 91/12/11,50.00,50.50,49.80,50.0, 0.00,"9,185"
 91/12/12,50.00,50.50,48.50,49.0,-1.00,"9,979"
 91/12/13,48.70,49.40,48.20,48.7,-0.30,"7,591"
 91/12/16,47.80,48.30,47.30,47.9,-0.80,"10,161"
 91/12/17,48.50,49.00,47.80,47.8,-0.10,"7,546"
 91/12/18,47.80,48.30,47.60,48.0,+0.20,"5,931"
 91/12/19,45.20,47.00,45.00,45.9,-2.10,"15,431"
 91/12/20,45.90,46.80,44.50,46.0,+0.10,"15,843"
 91/12/23,46.00,46.00,43.90,44.5,-1.50,"11,566"
 91/12/24,44.30,45.20,44.10,44.8,+0.30,"7,481"
 91/12/25,44.70,44.90,44.00,44.7,-0.10,"4,048"
 91/12/26,45.00,46.00,44.40,46.0,+1.30,"5,300"
 91/12/27,46.10,46.10,45.10,45.5,-0.50,"4,537"
 91/12/30,45.00,45.00,43.10,43.2,-2.30,"9,384"
 91/12/31,42.50,43.20,42.50,42.6,-0.60,"6,637"
