日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 94/03/24,50.20,51.40,50.10,50.6,+0.30,"5,881"
 94/03/25,50.90,51.50,50.90,51.5,+0.90,"4,059"
 94/03/28,51.60,51.70,51.20,51.5, 0.00,"3,178"
 94/03/29,51.50,51.50,50.80,51.1,-0.40,"4,019"
 94/03/30,50.50,51.00,50.50,50.6,-0.50,"3,989"
 94/03/31,51.20,51.60,50.80,51.5,+0.90,"4,171"
 94/04/01,51.50,52.70,51.10,52.6,+1.10,"5,371"
 94/04/04,52.10,52.80,52.10,52.2,-0.40,"4,723"
 94/04/06,51.80,52.30,51.50,51.5,-0.70,"4,740"
 94/04/07,51.50,52.10,51.40,51.4,-0.10,"4,731"
 94/04/08,52.00,52.30,51.60,52.3,+0.90,"4,619"
 94/04/11,52.50,52.50,51.90,51.9,-0.40,"3,361"
 94/04/12,51.50,52.40,51.50,52.3,+0.40,"2,818"
 94/04/13,52.30,52.60,52.00,52.5,+0.20,"2,499"
 94/04/14,51.70,51.70,51.20,51.3,-1.20,"6,233"
 94/04/15,50.80,51.90,50.50,51.3, 0.00,"4,951"
 94/04/18,50.50,50.50,50.00,50.3,-1.00,"7,157"
 94/04/19,50.10,50.50,49.90,50.1,-0.20,"5,308"
 94/04/20,51.00,51.00,49.90,50.1, 0.00,"4,510"
 94/04/21,49.20,50.20,49.10,49.6,-0.50,"6,863"
 94/04/22,50.10,50.30,49.60,49.6, 0.00,"4,585"
 94/04/25,49.60,49.90,49.35,49.8,+0.20,"3,737"
 94/04/26,50.00,51.80,49.95,51.6,+1.80,"8,374"
 94/04/27,52.10,52.20,51.30,52.2,+0.60,"8,524"
 94/04/28,52.00,53.00,51.50,53.0,+0.80,"6,038"
 94/04/29,52.20,52.20,51.70,51.9,-1.10,"4,040"
 94/05/03,52.20,53.10,52.20,52.3,+0.40,"6,650"
 94/05/04,52.30,53.00,52.30,52.5,+0.20,"4,031"
 94/05/05,53.10,54.40,53.10,53.9,+1.40,"11,541"
 94/05/06,53.90,54.70,53.70,54.6,+0.70,"10,155"
 94/05/09,54.60,54.70,53.90,54.7,+0.10,"6,581"
 94/05/10,54.70,55.00,54.20,54.7, 0.00,"5,744"
 94/05/11,53.50,53.80,52.80,53.6,-1.10,"6,366"
 94/05/12,53.80,54.50,53.70,54.5,+0.90,"5,906"
 94/05/13,54.30,55.20,54.20,54.8,+0.30,"9,840"
 94/05/16,55.00,55.10,54.50,54.8, 0.00,"5,983"
 94/05/17,54.80,55.00,54.20,54.3,-0.50,"4,533"
 94/05/18,54.30,55.00,54.10,54.9,+0.60,"6,569"
 94/05/19,55.50,56.50,55.50,56.4,+1.50,"15,867"
 94/05/20,56.00,56.70,56.00,56.5,+0.10,"8,017"
 94/05/23,56.30,56.30,54.90,55.2,-1.30,"5,624"
 94/05/24,55.20,56.70,55.10,56.4,+1.20,"8,531"
 94/05/25,56.40,56.90,55.60,55.8,-0.60,"6,887"
 94/05/26,55.80,56.10,55.30,56.0,+0.20,"7,044"
 94/05/27,56.10,56.90,56.10,56.8,+0.80,"7,472"
 94/05/30,56.50,56.70,56.20,56.7,-0.10,"3,887"
 94/05/31,56.60,57.10,56.20,56.9,+0.20,"7,708"
 94/06/01,56.30,56.70,55.80,55.9,-1.00,"7,123"
 94/06/02,56.40,57.00,56.40,56.9,+1.00,"6,821"
 94/06/03,57.10,57.80,56.90,57.7,+0.80,"9,319"
 94/06/06,57.50,58.10,57.30,58.1,+0.40,"10,306"
 94/06/07,58.00,58.00,57.20,57.5,-0.60,"7,442"
 94/06/08,57.70,58.50,57.70,58.2,+0.70,"9,736"
 94/06/09,58.50,58.50,57.30,58.0,-0.20,"6,159"
 94/06/10,58.30,58.50,57.80,58.1,+0.10,"14,312"
 94/06/13,54.00,54.80,53.50,54.5,X0.00,"13,047"
 94/06/14,54.70,55.00,54.40,54.5, 0.00,"8,533"
 94/06/15,54.50,55.00,54.40,55.0,+0.50,"4,585"
 94/06/16,55.40,56.00,55.00,55.9,+0.90,"7,075"
 94/06/17,56.00,57.50,55.90,56.8,+0.90,"10,351"
 94/06/20,56.80,57.00,56.20,56.9,+0.10,"5,908"
 94/06/21,56.90,56.90,55.80,55.8,-1.10,"6,448"
 94/06/22,56.00,57.20,56.00,56.9,+1.10,"7,318"
 94/06/23,57.30,57.50,57.00,57.2,+0.30,"6,597"
 94/06/24,57.00,57.10,56.40,56.6,-0.60,"5,688"
 94/06/27,56.20,56.50,55.60,56.5,-0.10,"5,348"
 94/06/28,56.30,56.50,55.80,56.4,-0.10,"4,567"
 94/06/29,56.90,56.90,54.80,54.9,-1.50,"10,488"
 94/06/30,55.50,55.70,54.80,55.1,+0.20,"6,131"
 94/07/01,55.10,55.70,54.50,55.7,+0.60,"3,898"
 94/07/04,55.40,55.90,55.00,55.1,-0.60,"3,939"
 94/07/05,55.10,55.10,54.40,54.4,-0.70,"4,998"
 94/07/06,54.60,54.80,54.20,54.6,+0.20,"6,372"
 94/07/07,54.60,54.80,53.50,54.6, 0.00,"8,435"
 94/07/08,54.20,54.30,53.70,53.8,-0.80,"8,816"
 94/07/11,54.50,56.80,54.50,56.8,+3.00,"17,698"
 94/07/12,57.00,57.80,57.00,57.1,+0.30,"13,937"
 94/07/13,57.00,57.30,56.60,56.8,-0.30,"7,876"
 94/07/14,57.00,57.10,56.20,57.0,+0.20,"6,101"
 94/07/15,57.10,57.20,56.50,56.6,-0.40,"4,615"
 94/07/19,56.40,56.60,56.00,56.2,-0.40,"5,993"
 94/07/20,56.30,57.30,56.20,56.4,+0.20,"8,735"
 94/07/21,55.70,57.40,55.70,56.4, 0.00,"7,511"
 94/07/22,56.40,56.90,55.60,56.9,+0.50,"4,562"
 94/07/25,56.50,56.50,56.00,56.1,-0.80,"3,840"
 94/07/26,56.00,57.00,55.60,55.6,-0.50,"8,233"
 94/07/27,54.00,54.70,53.00,53.1,-2.50,"22,664"
 94/07/28,53.20,53.90,52.80,53.9,+0.80,"10,587"
 94/07/29,54.00,54.50,53.20,53.2,-0.70,"8,156"
 94/08/01,53.20,53.90,53.10,53.3,+0.10,"4,619"
 94/08/02,53.90,54.90,53.60,54.9,+1.60,"8,817"
 94/08/03,55.50,56.10,55.10,55.9,+1.00,"10,977"
 94/08/04,55.90,55.90,54.70,54.7,-1.20,"6,715"
 94/08/08,53.60,53.90,53.30,53.4,-1.30,"10,954"
 94/08/09,53.20,53.60,52.80,53.0,-0.40,"11,338"
 94/08/10,53.40,53.80,52.60,52.8,-0.20,"9,533"
 94/08/11,53.00,53.60,52.90,53.6,+0.80,"6,531"
 94/08/12,53.70,54.30,53.50,53.6, 0.00,"6,700"
 94/08/15,53.30,53.40,52.00,53.0,-0.60,"7,785"
 94/08/16,53.40,53.40,52.60,53.0, 0.00,"4,527"
 94/08/17,52.50,53.00,52.30,52.7,-0.30,"5,270"
 94/08/18,52.70,53.00,52.00,52.0,-0.70,"6,229"
 94/08/19,51.80,51.80,51.10,51.6,-0.40,"6,733"
 94/08/22,51.90,52.20,51.70,52.0,+0.40,"4,172"
 94/08/23,52.00,52.40,51.90,52.0, 0.00,"4,124"
 94/08/24,51.80,51.80,51.30,51.5,-0.50,"3,914"
 94/08/25,51.20,52.10,51.10,51.8,+0.30,"4,332"
 94/08/26,51.80,53.20,51.70,52.8,+1.00,"7,016"
 94/08/29,52.30,52.50,51.10,51.3,-1.50,"6,263"
 94/08/30,51.90,51.90,51.10,51.1,-0.20,"6,091"
 94/08/31,51.10,54.00,51.10,54.0,+2.90,"10,250"
 94/09/02,53.00,53.20,52.30,52.6,-1.40,"9,665"
 94/09/05,52.40,52.60,52.10,52.1,-0.50,"4,389"
 94/09/06,52.50,52.70,52.10,52.2,+0.10,"3,341"
 94/09/07,52.10,52.30,51.90,52.0,-0.20,"3,179"
 94/09/08,52.00,52.40,51.80,51.9,-0.10,"3,420"
 94/09/09,52.10,52.40,51.50,51.6,-0.30,"4,443"
 94/09/12,52.50,53.00,52.30,52.7,+1.10,"6,996"
 94/09/13,52.70,53.60,52.70,53.5,+0.80,"10,507"
 94/09/14,53.50,53.90,53.40,53.9,+0.40,"7,165"
 94/09/15,53.80,54.00,53.30,53.9, 0.00,"7,055"
 94/09/16,53.90,54.10,52.60,52.6,-1.30,"8,500"
 94/09/19,52.60,53.50,52.30,53.2,+0.60,"5,851"
 94/09/20,52.80,54.00,52.50,53.6,+0.40,"8,468"
 94/09/21,53.60,53.60,53.10,53.6, 0.00,"2,706"
 94/09/22,52.80,52.90,51.90,52.1,-1.50,"10,407"
 94/09/23,51.60,52.00,50.90,51.4,-0.70,"7,849"
 94/09/26,51.50,51.90,50.50,51.0,-0.40,"7,037"
 94/09/27,51.10,51.70,50.90,51.5,+0.50,"4,943"
 94/09/28,51.30,51.70,50.60,51.2,-0.30,"6,876"
 94/09/29,51.20,52.20,51.00,52.1,+0.90,"5,933"
 94/09/30,52.50,53.30,52.40,53.3,+1.20,"8,820"
 94/10/03,53.40,53.40,52.70,52.8,-0.50,"5,750"
 94/10/04,53.00,54.00,53.00,54.0,+1.20,"11,409"
 94/10/05,54.00,54.80,54.00,54.2,+0.20,"12,696"
 94/10/06,53.80,53.90,53.50,53.7,-0.50,"4,606"
 94/10/07,53.40,54.20,53.40,53.9,+0.20,"5,375"
 94/10/11,53.70,53.70,52.70,52.9,-1.00,"6,035"
 94/10/12,52.40,52.40,51.70,51.8,-1.10,"9,605"
 94/10/13,51.50,51.60,51.20,51.4,-0.40,"7,891"
 94/10/14,51.70,51.90,51.00,51.1,-0.30,"7,863"
 94/10/17,51.10,51.20,50.10,50.1,-1.00,"8,580"
 94/10/18,50.50,51.40,50.40,50.5,+0.40,"5,755"
 94/10/19,50.10,50.10,49.55,49.55,-0.95,"9,490"
 94/10/20,49.60,50.50,49.00,50.3,+0.75,"9,803"
 94/10/21,48.70,49.75,48.70,49.2,-1.10,"6,322"
 94/10/24,49.90,50.70,49.80,50.3,+1.10,"6,788"
 94/10/25,51.50,51.60,50.80,50.8,+0.50,"6,866"
 94/10/26,50.80,51.50,50.40,50.8, 0.00,"5,304"
 94/10/27,50.00,50.60,49.50,49.6,-1.20,"6,150"
 94/10/28,50.10,51.70,50.10,50.4,+0.80,"9,817"
 94/10/31,51.70,52.50,51.20,52.0,+1.60,"10,610"
 94/11/01,52.50,52.50,51.80,51.8,-0.20,"5,764"
 94/11/02,52.30,52.80,52.10,52.7,+0.90,"6,286"
 94/11/03,53.30,53.60,53.20,53.5,+0.80,"10,149"
 94/11/04,54.00,54.40,53.90,54.2,+0.70,"11,833"
 94/11/07,54.20,54.40,53.80,54.4,+0.20,"8,898"
 94/11/08,54.40,54.50,53.90,54.5,+0.10,"7,789"
 94/11/09,54.40,55.40,54.30,55.3,+0.80,"13,119"
 94/11/10,55.70,56.00,55.40,55.9,+0.60,"12,104"
 94/11/11,56.00,57.00,56.00,57.0,+1.10,"19,339"
 94/11/14,56.60,57.20,56.40,57.0, 0.00,"10,275"
 94/11/15,56.00,57.00,56.00,57.0, 0.00,"8,056"
 94/11/16,57.00,57.20,55.50,56.8,-0.20,"6,666"
 94/11/17,56.80,56.80,55.60,56.1,-0.70,"5,393"
 94/11/18,57.00,57.40,56.90,57.1,+1.00,"10,590"
 94/11/21,57.50,58.30,57.50,57.9,+0.80,"12,110"
 94/11/22,57.90,58.00,57.30,58.0,+0.10,"6,219"
 94/11/23,59.00,60.20,58.80,59.7,+1.70,"17,204"
 94/11/24,59.70,60.00,59.40,59.7, 0.00,"9,605"
 94/11/25,59.70,59.70,59.00,59.1,-0.60,"5,510"
 94/11/28,59.60,59.90,59.30,59.5,+0.40,"6,610"
 94/11/29,58.20,59.30,57.80,57.8,-1.70,"6,821"
 94/11/30,58.40,59.80,58.40,59.5,+1.70,"8,732"
 94/12/01,59.50,60.00,59.30,59.3,-0.20,"10,427"
 94/12/02,60.20,60.80,60.10,60.6,+1.30,"14,373"
 94/12/05,61.00,62.00,60.30,62.0,+1.40,"9,875"
 94/12/06,60.40,62.70,60.40,62.5,+0.50,"11,832"
 94/12/07,62.50,63.50,61.90,62.5, 0.00,"7,528"
 94/12/08,62.50,62.50,61.00,61.7,-0.80,"5,874"
 94/12/09,61.10,61.20,60.30,60.8,-0.90,"6,808"
 94/12/12,60.80,61.40,60.10,61.2,+0.40,"5,877"
 94/12/13,61.20,62.00,60.60,62.0,+0.80,"9,162"
 94/12/14,61.60,61.60,60.70,61.1,-0.90,"5,849"
 94/12/15,61.00,61.00,60.40,60.9,-0.20,"5,998"
 94/12/16,61.00,62.30,61.00,62.0,+1.10,"7,832"
 94/12/19,62.20,62.50,61.80,62.5,+0.50,"4,990"
 94/12/20,62.00,62.30,61.70,62.3,-0.20,"4,675"
 94/12/21,62.40,63.00,62.10,63.0,+0.70,"6,358"
 94/12/22,63.50,63.50,62.10,62.3,-0.70,"3,748"
 94/12/23,62.80,63.90,62.40,63.9,+1.60,"9,315"
 94/12/26,64.00,64.00,62.60,63.8,-0.10,"3,176"
 94/12/27,63.80,64.30,63.20,63.8, 0.00,"5,106"
 94/12/28,62.60,63.50,62.60,63.5,-0.30,"4,732"
 94/12/29,63.50,63.50,62.60,63.0,-0.50,"6,140"
 94/12/30,62.90,63.00,62.30,62.5,-0.50,"4,542"
