日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/09/14,69.50,69.60,66.90,67.2,-1.20,"13,812"
100/09/15,69.00,69.80,68.50,69.1,+1.90,"11,209"
100/09/16,70.40,72.00,70.30,71.1,+2.00,"20,647"
100/09/19,71.40,71.70,70.70,71.2,+0.10,"7,367"
100/09/20,71.00,71.70,69.70,70.5,-0.70,"11,007"
100/09/21,71.00,72.10,70.90,72.0,+1.50,"13,868"
100/09/22,70.20,70.50,69.00,69.0,-3.00,"16,718"
100/09/23,68.20,68.90,67.40,67.5,-1.50,"18,056"
100/09/26,67.70,68.30,66.90,67.2,-0.30,"15,317"
100/09/27,68.90,70.20,68.70,69.9,+2.70,"17,185"
100/09/28,70.80,70.90,69.80,70.3,+0.40,"11,757"
100/09/29,69.60,70.90,69.30,70.3, 0.00,"9,194"
100/09/30,70.30,70.80,69.00,70.0,-0.30,"12,759"
100/10/03,70.00,70.00,68.10,68.6,-1.40,"9,483"
100/10/04,70.00,70.00,68.20,69.1,+0.50,"10,442"
100/10/05,68.90,69.70,68.70,69.1, 0.00,"6,327"
100/10/06,69.70,69.90,68.70,69.0,-0.10,"8,736"
100/10/07,69.50,69.60,68.70,69.1,+0.10,"9,249"
100/10/11,70.00,70.40,69.60,70.0,+0.90,"9,755"
100/10/12,70.50,70.50,69.60,70.4,+0.40,"7,736"
100/10/13,69.80,70.40,68.80,70.4, 0.00,"13,891"
100/10/14,70.80,70.80,69.90,70.3,-0.10,"7,268"
100/10/17,70.80,71.10,70.50,71.1,+0.80,"8,936"
100/10/18,70.10,70.70,70.00,70.7,-0.40,"5,105"
100/10/19,71.00,71.10,70.20,71.1,+0.40,"7,991"
100/10/20,70.50,70.70,69.60,69.7,-1.40,"6,973"
100/10/21,70.70,70.70,69.60,70.3,+0.60,"4,929"
100/10/24,71.20,71.90,71.20,71.7,+1.40,"12,332"
100/10/25,71.80,72.00,71.00,71.5,-0.20,"8,795"
100/10/26,71.40,72.00,71.10,71.9,+0.40,"6,368"
100/10/27,72.00,72.20,71.40,71.9, 0.00,"7,592"
100/10/28,73.50,74.00,72.10,73.1,+1.20,"20,209"
100/10/31,73.50,73.80,73.10,73.6,+0.50,"9,244"
100/11/01,73.50,74.00,73.00,73.8,+0.20,"8,643"
100/11/02,73.10,73.90,72.40,73.9,+0.10,"8,278"
100/11/03,74.20,74.20,72.30,73.5,-0.40,"8,857"
100/11/04,74.50,74.90,73.90,74.6,+1.10,"13,961"
100/11/07,75.00,75.20,74.30,75.0,+0.40,"7,388"
100/11/08,75.00,75.00,74.00,74.5,-0.50,"5,920"
100/11/09,74.90,74.90,74.10,74.1,-0.40,"5,223"
100/11/10,72.50,73.40,72.50,72.6,-1.50,"8,347"
100/11/11,73.50,73.60,72.60,73.4,+0.80,"7,448"
100/11/14,74.90,76.00,74.60,75.9,+2.50,"18,034"
100/11/15,75.50,76.00,75.00,76.0,+0.10,"10,545"
100/11/16,76.00,76.00,74.90,75.4,-0.60,"9,292"
100/11/17,75.20,76.00,74.80,75.7,+0.30,"9,129"
100/11/18,75.00,75.20,73.70,74.2,-1.50,"9,287"
100/11/21,73.20,73.90,73.00,73.3,-0.90,"5,849"
100/11/22,75.20,75.20,73.80,74.0,+0.70,"9,696"
100/11/23,74.00,74.50,73.10,73.4,-0.60,"8,471"
100/11/24,72.90,73.20,72.60,72.8,-0.60,"8,142"
100/11/25,73.00,73.30,71.30,71.6,-1.20,"8,769"
100/11/28,71.60,74.40,71.60,73.6,+2.00,"9,524"
100/11/29,73.80,74.20,72.90,73.6, 0.00,"8,654"
100/11/30,74.00,74.60,73.00,74.6,+1.00,"8,122"
100/12/01,75.50,76.60,75.50,76.6,+2.00,"20,515"
100/12/02,76.60,76.80,75.40,76.0,-0.60,"7,764"
100/12/05,76.00,76.30,75.40,76.3,+0.30,"6,148"
100/12/06,76.30,76.30,75.30,75.4,-0.90,"9,266"
100/12/07,76.50,76.50,75.40,76.4,+1.00,"9,864"
100/12/08,76.70,76.70,75.30,76.3,-0.10,"7,786"
100/12/09,76.00,76.00,73.50,74.1,-2.20,"12,223"
100/12/12,75.10,75.20,74.10,75.0,+0.90,"5,981"
100/12/13,73.70,75.20,73.70,75.2,+0.20,"7,333"
100/12/14,75.10,75.10,73.90,74.5,-0.70,"6,635"
100/12/15,74.10,74.10,72.50,72.5,-2.00,"10,505"
100/12/16,72.80,73.40,72.50,72.7,+0.20,"5,599"
100/12/19,73.50,73.50,72.00,72.5,-0.20,"7,852"
100/12/20,72.90,72.90,72.00,72.8,+0.30,"8,626"
100/12/21,74.90,76.00,74.10,76.0,+3.20,"15,782"
100/12/22,75.30,75.50,74.40,75.0,-1.00,"7,111"
100/12/23,75.80,75.80,74.60,75.4,+0.40,"7,643"
100/12/26,75.40,75.50,74.70,75.0,-0.40,"2,995"
100/12/27,74.80,75.50,74.70,75.5,+0.50,"3,813"
100/12/28,75.30,75.70,74.90,75.7,+0.20,"4,774"
100/12/29,75.40,75.90,75.20,75.8,+0.10,"5,434"
100/12/30,75.70,75.90,74.90,75.8, 0.00,"5,458"
