日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 83/09/05,96.00,96.00,96.00,96.0,6.00,4
 83/09/06,102.50,102.50,102.50,102.5,6.50,1
 83/09/07,109.50,109.50,109.50,109.5,7.00,1
 83/09/08,117.00,117.00,117.00,117.0,7.50,2
 83/09/09,125.00,125.00,125.00,125.0,8.00,1
 83/09/10,133.50,133.50,133.50,133.5,8.50,24
 83/09/12,142.50,142.50,142.50,142.5,9.00,"1,850"
 83/09/13,152.00,152.00,152.00,152.0,9.50,"4,694"
 83/09/14,162.00,162.00,162.00,162.0,10.00,"3,335"
 83/09/15,173.00,173.00,165.00,173.0,11.00,"5,935"
 83/09/16,173.00,177.00,168.00,171.0,-2.00,"3,909"
 83/09/17,171.00,175.00,169.00,171.0,0.00,"3,142"
 83/09/21,171.00,174.00,168.00,173.0,2.00,"2,387"
 83/09/22,172.00,172.00,169.00,169.0,-4.00,"1,385"
 83/09/23,169.00,176.00,168.00,175.0,6.00,"3,734"
 83/09/24,175.00,175.00,171.00,171.0,-4.00,"1,732"
 83/09/26,171.00,173.00,169.00,170.0,-1.00,"1,159"
 83/09/27,171.00,173.00,170.00,171.0,1.00,"1,176"
 83/09/29,172.00,172.00,170.00,172.0,1.00,949
 83/09/30,172.00,174.00,171.00,171.0,-1.00,866
 83/10/01,171.00,172.00,171.00,172.0,1.00,684
 83/10/03,172.00,173.00,171.00,172.0,0.00,711
 83/10/04,172.00,174.00,171.00,174.0,2.00,"1,704"
 83/10/05,174.00,177.00,172.00,177.0,3.00,"3,118"
 83/10/06,175.00,176.00,167.00,167.0,-10.00,"2,176"
 83/10/07,167.00,170.00,167.00,169.0,2.00,"2,364"
 83/10/08,170.00,171.00,158.00,158.0,-11.00,"2,910"
 83/10/11,158.00,160.00,154.00,160.0,2.00,"2,797"
 83/10/12,164.00,170.00,163.00,168.0,8.00,"2,340"
 83/10/13,168.00,170.00,164.00,168.0,0.00,"1,510"
 83/10/14,168.00,170.00,166.00,168.0,0.00,"1,178"
 83/10/15,169.00,171.00,169.00,169.0,1.00,"1,657"
 83/10/17,170.00,171.00,169.00,169.0,0.00,965
 83/10/18,170.00,171.00,168.00,168.0,-1.00,691
 83/10/19,168.00,169.00,164.00,165.0,-3.00,972
 83/10/20,165.00,167.00,165.00,166.0,1.00,496
 83/10/21,166.00,168.00,164.00,164.0,-2.00,841
 83/10/22,164.00,164.00,161.00,162.0,-2.00,600
 83/10/24,161.00,162.00,160.00,160.0,-2.00,553
 83/10/26,160.00,160.00,158.00,159.0,-1.00,651
