日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 92/10/16,68.00,69.50,67.50,69.5,+1.50,"5,375"
 92/10/17,70.00,70.00,68.00,68.0,-1.50,"5,645"
 92/10/20,67.50,68.50,67.00,68.0, 0.00,"7,262"
 92/10/21,68.50,68.50,66.00,67.0,-1.00,"25,196"
 92/10/22,65.50,66.50,65.50,66.0,-1.00,"9,273"
 92/10/23,65.50,65.50,64.50,64.5,-1.50,"12,374"
 92/10/24,64.50,65.00,64.50,64.5, 0.00,"10,198"
 92/10/27,65.00,66.00,65.00,65.5,+1.00,"5,707"
 92/10/28,66.00,68.00,65.50,68.0,+2.50,"12,258"
 92/10/29,71.00,71.00,69.00,69.5,+1.50,"16,271"
 92/10/30,69.50,69.50,68.50,69.5, 0.00,"6,693"
 92/10/31,69.50,69.50,67.00,67.0,-2.50,"7,489"
 92/11/03,67.00,68.00,67.00,67.0, 0.00,"5,524"
 92/11/04,68.00,69.00,68.00,68.5,+1.50,"7,465"
 92/11/05,68.50,69.50,68.50,69.5,+1.00,"8,903"
 92/11/06,70.00,70.00,67.50,69.0,-0.50,"6,922"
 92/11/07,69.50,69.50,68.00,69.0, 0.00,"4,320"
 92/11/10,69.00,69.00,67.50,68.0,-1.00,"4,109"
 92/11/11,66.00,66.50,65.00,66.0,-2.00,"20,084"
 92/11/12,66.00,67.00,65.50,66.5,+0.50,"7,415"
 92/11/13,67.50,68.00,67.00,67.5,+1.00,"5,965"
 92/11/14,67.50,68.00,67.00,67.5, 0.00,"4,744"
 92/11/17,67.00,67.00,65.50,66.5,-1.00,"5,941"
 92/11/18,65.50,67.00,65.50,67.0,+0.50,"4,489"
 92/11/19,66.00,66.50,65.50,66.0,-1.00,"4,299"
 92/11/20,65.50,66.00,64.50,65.5,-0.50,"7,604"
 92/11/21,65.00,65.00,64.00,65.0,-0.50,"8,027"
 92/11/24,65.00,65.50,64.00,64.0,-1.00,"6,324"
 92/11/25,65.50,66.00,65.00,65.5,+1.50,"4,851"
 92/11/26,65.50,66.00,64.50,65.0,-0.50,"4,039"
 92/11/27,64.50,65.00,63.00,63.0,-2.00,"10,624"
 92/11/28,63.50,64.50,63.50,63.5,+0.50,"5,399"
 92/12/01,63.00,64.50,62.50,64.0,+0.50,"3,926"
 92/12/02,65.00,66.00,64.50,66.0,+2.00,"7,411"
 92/12/03,66.50,66.50,66.00,66.5,+0.50,"6,640"
 92/12/04,66.00,67.00,66.00,67.0,+0.50,"6,112"
 92/12/05,66.50,66.50,65.00,65.0,-2.00,"3,996"
 92/12/08,64.50,64.50,63.50,63.5,-1.50,"5,858"
 92/12/09,64.00,64.50,63.50,64.5,+1.00,"5,817"
 92/12/10,62.50,62.50,61.00,62.0,-2.50,"22,628"
 92/12/11,61.50,62.50,61.50,62.5,+0.50,"9,666"
 92/12/12,63.50,63.50,61.50,62.0,-0.50,"7,700"
 92/12/15,62.50,63.00,62.00,63.0,+1.00,"5,821"
 92/12/16,62.00,62.00,61.00,61.0,-2.00,"8,386"
 92/12/17,61.00,61.00,59.00,59.5,-1.50,"15,140"
 92/12/18,59.00,60.50,58.50,60.0,+0.50,"8,231"
 92/12/19,61.50,61.50,60.00,60.0, 0.00,"5,041"
 92/12/22,60.50,62.00,60.00,61.5,+1.50,"6,975"
 92/12/23,61.50,62.50,61.50,62.0,+0.50,"4,991"
 92/12/24,62.00,62.00,61.00,61.5,-0.50,"3,924"
 92/12/25,61.50,62.00,61.00,62.0,+0.50,"1,774"
 92/12/26,62.00,62.50,61.50,62.0, 0.00,"2,515"
 92/12/29,62.00,62.50,61.50,62.0, 0.00,"2,830"
 92/12/30,62.50,63.50,62.00,63.0,+1.00,"7,958"
 92/12/31,63.00,63.50,62.50,63.5,+0.50,"3,103"
