日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 98/03/24,51.50,52.40,51.30,52.4,+2.10,"17,971"
 98/03/25,52.00,53.00,51.60,52.2,-0.20,"17,891"
 98/03/26,51.60,52.80,51.10,51.7,-0.50,"14,822"
 98/03/27,52.60,52.60,51.60,51.9,+0.20,"10,660"
 98/03/30,51.80,52.00,50.80,52.0,+0.10,"9,142"
 98/03/31,51.60,52.80,51.40,51.4,-0.60,"13,587"
 98/04/01,51.90,52.00,50.70,50.7,-0.70,"14,138"
 98/04/02,52.30,52.50,51.50,52.4,+1.70,"15,390"
 98/04/03,53.50,53.80,52.10,52.6,+0.20,"15,023"
 98/04/06,53.50,53.50,51.60,52.4,-0.20,"14,956"
 98/04/07,51.00,52.10,51.00,52.1,-0.30,"15,570"
 98/04/08,51.50,51.50,49.60,50.2,-1.90,"25,413"
 98/04/09,51.00,52.40,51.00,52.4,+2.20,"18,015"
 98/04/10,53.00,53.00,52.00,53.0,+0.60,"11,579"
 98/04/13,53.50,53.50,52.20,52.7,-0.30,"10,735"
 98/04/14,52.10,52.60,51.30,52.5,-0.20,"14,207"
 98/04/15,52.50,52.50,50.80,52.0,-0.50,"23,138"
 98/04/16,52.20,52.40,51.10,51.3,-0.70,"25,835"
 98/04/17,51.90,52.40,50.00,50.4,-0.90,"34,158"
 98/04/20,51.40,51.90,50.70,51.9,+1.50,"15,969"
 98/04/21,50.50,51.60,50.50,51.6,-0.30,"15,841"
 98/04/22,51.60,51.60,50.50,50.7,-0.90,"15,441"
 98/04/23,50.90,51.40,50.10,51.3,+0.60,"13,457"
 98/04/24,51.60,51.80,50.30,50.5,-0.80,"21,412"
 98/04/27,50.60,51.00,50.20,50.5, 0.00,"14,006"
 98/04/28,50.90,51.50,50.60,51.0,+0.50,"16,051"
 98/04/29,51.60,51.80,51.30,51.6,+0.60,"12,371"
 98/04/30,55.20,55.20,54.40,55.2,+3.60,"31,933"
 98/05/04,58.90,59.00,57.80,59.0,+3.80,"25,691"
 98/05/05,60.50,60.90,57.50,58.0,-1.00,"25,173"
 98/05/06,58.00,58.00,56.60,57.5,-0.50,"28,640"
 98/05/07,57.50,57.50,56.10,56.5,-1.00,"22,325"
 98/05/08,55.60,56.30,55.40,56.3,-0.20,"17,600"
 98/05/11,56.50,57.00,55.60,56.2,-0.10,"23,031"
 98/05/12,56.00,56.00,55.00,55.4,-0.80,"17,283"
 98/05/13,55.30,56.80,55.30,56.4,+1.00,"18,521"
 98/05/14,55.00,55.40,54.40,54.5,-1.90,"22,236"
 98/05/15,55.80,55.80,54.80,54.8,+0.30,"13,586"
 98/05/18,55.50,56.00,54.20,56.0,+1.20,"14,316"
 98/05/19,57.00,57.00,56.40,57.0,+1.00,"22,278"
 98/05/20,56.80,56.80,55.70,56.2,-0.80,"14,863"
 98/05/21,56.20,56.80,55.80,56.6,+0.40,"11,998"
 98/05/22,56.60,56.70,55.90,56.2,-0.40,"11,294"
 98/05/25,56.90,56.90,55.10,55.7,-0.50,"12,663"
 98/05/26,55.90,56.80,55.60,56.6,+0.90,"10,966"
 98/05/27,57.00,60.40,56.70,60.4,+3.80,"33,777"
 98/06/01,60.50,60.60,58.50,59.0,-1.40,"21,210"
 98/06/02,60.00,60.00,59.00,59.9,+0.90,"16,778"
 98/06/03,59.20,59.80,58.80,59.8,-0.10,"11,445"
 98/06/04,58.50,59.00,57.00,57.9,-1.90,"20,496"
 98/06/05,57.90,57.90,57.00,57.4,-0.50,"10,593"
 98/06/06,57.40,57.80,57.20,57.7,+0.30,"3,368"
 98/06/08,58.10,58.10,56.50,56.6,-1.10,"12,940"
 98/06/09,56.70,57.80,56.00,56.1,-0.50,"15,360"
 98/06/10,57.50,58.20,57.30,58.2,+2.10,"14,213"
 98/06/11,58.00,58.30,56.50,58.3,+0.10,"12,543"
 98/06/12,57.80,57.80,56.00,56.0,-2.30,"27,435"
 98/06/15,54.60,55.00,52.60,53.3,-2.70,"24,979"
 98/06/16,53.20,54.30,52.50,53.6,+0.30,"16,736"
 98/06/17,52.90,52.90,51.80,52.0,-1.60,"24,580"
 98/06/18,53.30,53.30,52.00,52.7,+0.70,"14,510"
 98/06/19,52.20,52.50,51.70,52.3,-0.40,"17,916"
 98/06/22,51.00,53.10,51.00,53.0,+0.70,"13,282"
 98/06/23,51.80,51.80,51.30,51.3,-1.70,"15,759"
 98/06/24,51.60,54.80,51.50,52.9,+1.60,"22,982"
 98/06/25,53.50,53.90,53.10,53.7,+0.80,"13,871"
 98/06/26,53.80,54.50,53.50,54.4,+0.70,"12,637"
 98/06/29,54.50,54.50,53.10,53.4,-1.00,"9,052"
 98/06/30,54.60,54.70,53.80,54.7,+1.30,"9,634"
 98/07/01,54.30,55.50,53.60,55.0,+0.30,"11,409"
 98/07/02,54.90,55.30,54.50,55.1,+0.10,"9,457"
 98/07/03,54.10,55.00,54.10,55.0,-0.10,"7,211"
 98/07/06,55.10,55.30,54.20,54.4,-0.60,"9,965"
 98/07/07,54.40,55.60,54.30,55.4,+1.00,"12,079"
 98/07/08,54.70,54.70,54.10,54.4,-1.00,"11,827"
 98/07/09,54.40,56.10,54.30,55.3,+0.90,"14,182"
 98/07/10,56.00,56.20,55.40,56.1,+0.80,"11,343"
 98/07/13,57.20,57.30,54.40,55.0,-1.10,"19,379"
 98/07/14,55.50,56.20,55.30,55.8,+0.80,"19,341"
 98/07/15,53.40,55.00,53.10,53.6,X0.00,"20,355"
 98/07/16,55.00,55.20,54.00,54.1,+0.50,"13,956"
 98/07/17,54.90,55.00,53.90,54.0,-0.10,"11,942"
 98/07/20,54.90,55.20,54.50,54.8,+0.80,"11,639"
 98/07/21,55.00,55.50,54.60,55.5,+0.70,"12,783"
 98/07/22,55.20,55.60,54.70,55.3,-0.20,"9,632"
 98/07/23,55.50,56.70,55.40,56.5,+1.20,"17,108"
 98/07/24,57.00,57.30,56.80,57.2,+0.70,"12,393"
 98/07/27,57.20,57.90,56.90,57.6,+0.40,"12,406"
 98/07/28,57.60,57.90,57.10,57.9,+0.30,"10,293"
 98/07/29,58.00,58.00,55.90,56.5,-1.40,"16,033"
 98/07/30,56.10,56.40,55.20,56.0,-0.50,"9,847"
 98/07/31,58.30,59.20,58.10,58.9,+2.90,"33,030"
 98/08/03,58.60,58.60,57.10,58.3,-0.60,"14,342"
 98/08/04,58.60,58.80,56.70,57.6,-0.70,"11,425"
 98/08/05,57.90,58.00,56.60,56.9,-0.70,"10,177"
 98/08/06,57.50,57.50,56.50,56.8,-0.10,"10,608"
 98/08/10,57.30,58.30,57.00,57.8,+1.00,"17,042"
 98/08/11,57.30,57.60,56.50,57.1,-0.70,"14,970"
 98/08/12,57.10,57.50,56.50,57.5,+0.40,"14,606"
 98/08/13,58.00,58.60,57.50,58.6,+1.10,"19,114"
 98/08/14,59.20,59.40,58.50,58.9,+0.30,"14,344"
 98/08/17,59.00,59.20,57.40,57.8,-1.10,"11,266"
 98/08/18,57.10,57.80,56.60,57.6,-0.20,"9,195"
 98/08/19,57.50,57.90,57.30,57.4,-0.20,"7,761"
 98/08/20,57.40,57.80,56.50,57.7,+0.30,"6,832"
 98/08/21,58.00,58.10,56.50,56.8,-0.90,"8,815"
 98/08/24,57.80,59.00,57.60,58.4,+1.60,"16,890"
 98/08/25,58.60,59.00,58.30,58.7,+0.30,"9,451"
 98/08/26,58.70,59.00,58.00,59.0,+0.30,"11,951"
 98/08/27,58.50,58.90,57.90,58.8,-0.20,"7,717"
 98/08/28,59.00,59.50,58.30,59.5,+0.70,"15,090"
 98/08/31,59.60,59.80,58.50,59.2,-0.30,"6,974"
 98/09/01,59.40,61.00,58.70,61.0,+1.80,"22,443"
 98/09/02,60.40,60.80,59.60,59.6,-1.40,"14,613"
 98/09/03,60.20,60.20,59.30,59.8,+0.20,"9,711"
 98/09/04,60.20,60.20,59.50,60.0,+0.20,"8,876"
 98/09/07,60.10,62.00,59.70,62.0,+2.00,"20,773"
 98/09/08,62.00,63.10,61.40,62.7,+0.70,"16,111"
 98/09/09,62.80,63.00,62.00,62.0,-0.70,"11,371"
 98/09/10,64.70,65.00,62.00,63.5,+1.50,"17,334"
 98/09/11,62.80,62.80,61.90,62.4,-1.10,"12,017"
 98/09/14,62.40,62.50,60.80,61.5,-0.90,"11,469"
 98/09/15,61.00,62.70,61.00,62.5,+1.00,"8,732"
 98/09/16,62.60,63.40,62.50,62.7,+0.20,"9,444"
 98/09/17,63.00,63.00,62.00,62.5,-0.20,"9,749"
 98/09/18,62.00,62.70,61.80,62.7,+0.20,"7,293"
 98/09/21,62.50,62.60,61.50,62.3,-0.40,"7,737"
 98/09/22,62.00,62.80,62.00,62.5,+0.20,"6,370"
 98/09/23,62.70,62.90,61.40,62.3,-0.20,"10,876"
 98/09/24,62.00,62.00,60.50,60.8,-1.50,"16,373"
 98/09/25,61.00,61.30,60.40,61.1,+0.30,"11,194"
 98/09/28,61.40,61.40,60.50,60.7,-0.40,"6,967"
 98/09/29,62.00,63.70,62.00,63.7,+3.00,"22,471"
 98/09/30,63.70,65.00,63.70,64.5,+0.80,"22,396"
 98/10/01,65.00,65.20,63.80,65.0,+0.50,"14,392"
 98/10/02,63.00,63.30,62.50,62.7,-2.30,"19,435"
 98/10/05,62.00,62.20,61.50,62.0,-0.70,"17,749"
 98/10/06,62.00,63.00,61.60,62.4,+0.40,"16,783"
 98/10/07,63.00,63.00,61.70,62.1,-0.30,"14,178"
 98/10/08,61.20,61.80,60.90,60.9,-1.20,"20,344"
 98/10/09,60.80,61.30,60.70,61.1,+0.20,"13,641"
 98/10/12,61.80,61.80,60.60,61.2,+0.10,"9,812"
 98/10/13,60.60,61.80,60.30,61.8,+0.60,"12,584"
 98/10/14,62.50,63.50,62.30,63.5,+1.70,"21,027"
 98/10/15,64.00,64.00,63.00,63.8,+0.30,"17,555"
 98/10/16,62.50,63.00,61.80,61.9,-1.90,"17,349"
 98/10/19,61.70,61.90,61.00,61.4,-0.50,"24,199"
 98/10/20,61.80,62.30,61.80,62.0,+0.60,"12,308"
 98/10/21,61.70,62.20,61.30,61.6,-0.40,"10,906"
 98/10/22,62.20,62.20,61.00,61.8,+0.20,"14,590"
 98/10/23,62.00,62.10,61.50,61.5,-0.30,"9,494"
 98/10/26,61.80,62.30,61.50,61.5, 0.00,"9,381"
 98/10/27,61.50,61.90,61.10,61.3,-0.20,"11,760"
 98/10/28,61.30,61.50,60.50,60.5,-0.80,"16,144"
 98/10/29,60.00,60.60,59.00,60.3,-0.20,"21,187"
 98/10/30,61.40,61.40,60.00,60.0,-0.30,"14,850"
 98/11/02,59.50,60.20,59.20,59.8,-0.20,"9,946"
 98/11/03,59.70,59.70,59.10,59.2,-0.60,"14,611"
 98/11/04,59.20,59.70,59.00,59.6,+0.40,"14,199"
 98/11/05,59.90,60.00,59.40,59.7,+0.10,"9,804"
 98/11/06,60.30,60.30,59.70,60.0,+0.30,"9,320"
 98/11/09,60.50,60.50,59.80,60.0, 0.00,"6,920"
 98/11/10,60.40,60.50,60.00,60.5,+0.50,"11,985"
 98/11/11,61.00,62.50,60.90,62.2,+1.70,"23,878"
 98/11/12,62.50,62.80,61.90,62.2, 0.00,"17,752"
 98/11/13,61.80,62.20,61.50,61.8,-0.40,"7,832"
 98/11/16,62.40,62.70,62.20,62.4,+0.60,"11,299"
 98/11/17,63.00,63.20,62.10,62.6,+0.20,"13,220"
 98/11/18,63.00,63.20,62.70,62.9,+0.30,"14,394"
 98/11/19,62.90,63.20,62.70,62.9, 0.00,"9,350"
 98/11/20,62.80,62.80,61.40,61.7,-1.20,"13,445"
 98/11/23,61.40,62.10,61.40,62.0,+0.30,"5,895"
 98/11/24,62.20,62.50,61.80,62.4,+0.40,"6,631"
 98/11/25,62.20,63.00,62.20,62.7,+0.30,"10,940"
 98/11/26,62.80,63.00,61.80,62.0,-0.70,"7,762"
 98/11/27,61.10,61.30,60.00,60.0,-2.00,"25,883"
 98/11/30,61.00,61.30,60.70,61.1,+1.10,"7,928"
 98/12/01,61.50,61.60,60.40,60.7,-0.40,"12,102"
 98/12/02,61.40,61.50,60.50,60.8,+0.10,"10,073"
 98/12/03,61.60,61.80,61.00,61.5,+0.70,"10,028"
 98/12/04,61.50,61.90,61.30,61.5, 0.00,"8,433"
 98/12/07,62.00,62.80,62.00,62.5,+1.00,"14,852"
 98/12/08,62.90,62.90,61.90,62.4,-0.10,"10,227"
 98/12/09,62.20,62.40,61.90,62.4, 0.00,"9,362"
 98/12/10,62.80,62.80,61.00,61.3,-1.10,"17,516"
 98/12/11,61.90,62.60,61.40,62.6,+1.30,"11,622"
 98/12/14,62.10,62.80,62.00,62.7,+0.10,"9,253"
 98/12/15,62.50,62.70,62.20,62.7, 0.00,"7,764"
 98/12/16,62.50,62.50,61.50,61.8,-0.90,"12,527"
 98/12/17,62.10,62.40,61.50,62.2,+0.40,"7,205"
 98/12/18,61.50,61.90,61.30,61.9,-0.30,"8,921"
 98/12/21,62.40,62.80,62.20,62.2,+0.30,"11,337"
 98/12/22,62.60,62.90,62.50,62.9,+0.70,"9,523"
 98/12/23,63.00,63.50,62.80,63.4,+0.50,"16,964"
 98/12/24,63.40,63.70,63.30,63.6,+0.20,"10,943"
 98/12/25,63.90,63.90,63.10,63.4,-0.20,"5,780"
 98/12/28,63.40,64.00,63.40,63.7,+0.30,"9,636"
 98/12/29,63.70,63.70,62.90,63.3,-0.40,"7,199"
 98/12/30,63.30,64.00,63.30,63.9,+0.60,"9,729"
 98/12/31,64.40,64.50,63.90,64.5,+0.60,"8,957"
