日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 88/02/22,84.00,86.50,83.50,85.5,+1.50,"10,488"
 88/02/23,85.50,86.00,82.00,83.5,-2.00,"8,598"
 88/02/24,84.00,87.50,83.50,87.5,+4.00,"15,809"
 88/02/25,89.00,89.50,86.00,87.5, 0.00,"16,481"
 88/02/26,87.00,89.00,86.50,88.5,+1.00,"7,728"
 88/03/01,88.00,88.50,87.00,87.5,-1.00,"6,681"
 88/03/02,86.50,86.50,84.00,85.0,-2.50,"9,330"
 88/03/03,85.00,86.00,84.50,86.0,+1.00,"6,193"
 88/03/04,86.00,86.50,84.50,84.5,-1.50,"6,861"
 88/03/05,85.00,86.00,84.50,85.5,+1.00,"5,595"
 88/03/06,86.50,88.00,86.00,86.5,+1.00,"7,185"
 88/03/08,87.00,88.00,86.00,88.0,+1.50,"4,949"
 88/03/09,88.50,89.50,87.50,88.0, 0.00,"9,795"
 88/03/10,88.00,90.00,87.50,90.0,+2.00,"11,869"
 88/03/11,90.50,91.50,89.00,89.5,-0.50,"11,993"
 88/03/12,90.00,91.50,89.00,91.5,+2.00,"12,076"
 88/03/15,91.50,97.50,91.00,97.5,+6.00,"19,122"
 88/03/16,98.50,101.00,97.50,100.0,+2.50,"20,679"
 88/03/17,101.00,107.00,100.50,105.0,+5.00,"28,549"
 88/03/18,107.00,109.00,105.00,109.0,+4.00,"19,401"
 88/03/19,109.50,109.50,105.50,108.5,-0.50,"15,814"
 88/03/20,107.50,109.00,106.00,108.5, 0.00,"11,769"
 88/03/22,108.50,111.00,107.00,109.5,+1.00,"10,590"
 88/03/23,110.00,111.00,105.00,105.0,-4.50,"19,507"
 88/03/24,102.00,105.00,102.00,104.0,-1.00,"14,194"
 88/03/25,104.50,105.50,103.00,104.5,+0.50,"8,530"
 88/03/26,106.00,107.00,104.50,107.0,+2.50,"11,571"
 88/03/29,107.50,107.50,104.00,104.5,-2.50,"7,162"
 88/03/30,105.50,106.00,104.00,105.0,+0.50,"6,398"
 88/03/31,105.00,105.00,103.00,104.0,-1.00,"6,373"
 88/04/01,104.00,108.00,103.50,107.0,+3.00,"9,730"
 88/04/02,109.00,109.50,108.00,108.5,+1.50,"10,932"
 88/04/03,108.00,108.50,105.00,105.5,-3.00,"10,022"
 88/04/06,107.00,107.50,106.00,107.5,+2.00,"6,331"
 88/04/07,108.00,108.50,106.50,108.0,+0.50,"5,672"
 88/04/08,109.00,115.50,109.00,115.0,+7.00,"25,773"
 88/04/09,116.00,118.00,115.50,116.5,+1.50,"18,755"
 88/04/12,118.00,121.00,117.00,120.0,+3.50,"16,190"
 88/04/13,119.00,120.00,117.50,119.0,-1.00,"13,548"
 88/04/14,118.00,120.00,117.00,118.0,-1.00,"10,302"
 88/04/15,116.00,117.50,115.00,117.5,-0.50,"13,486"
 88/04/16,116.50,116.50,113.00,113.0,-4.50,"17,963"
 88/04/17,112.00,116.00,112.00,115.0,+2.00,"9,994"
 88/04/19,115.00,118.00,113.50,116.0,+1.00,"7,851"
 88/04/20,114.00,117.50,113.50,116.5,+0.50,"10,100"
 88/04/21,117.00,118.00,114.00,114.0,-2.50,"10,210"
 88/04/22,115.00,117.00,114.00,116.0,+2.00,"8,310"
 88/04/23,118.00,119.50,117.00,117.0,+1.00,"11,412"
 88/04/26,119.00,121.00,118.00,119.0,+2.00,"14,115"
 88/04/27,119.50,120.50,117.00,118.5,-0.50,"8,974"
 88/04/28,118.50,118.50,116.00,117.5,-1.00,"7,331"
 88/04/29,113.00,114.50,109.50,109.5,-8.00,"18,690"
 88/04/30,107.00,110.50,105.00,110.5,+1.00,"11,121"
 88/05/03,110.50,110.50,105.50,107.0,-3.50,"6,690"
 88/05/04,108.00,111.00,108.00,110.5,+3.50,"6,833"
 88/05/05,110.00,110.00,107.00,108.0,-2.50,"8,670"
 88/05/06,109.50,111.00,108.00,109.0,+1.00,"8,961"
 88/05/07,107.50,108.50,105.50,106.0,-3.00,"9,567"
 88/05/10,104.00,106.00,102.00,105.0,-1.00,"6,556"
 88/05/11,106.00,107.50,105.50,106.0,+1.00,"5,735"
 88/05/12,107.50,109.00,107.00,109.0,+3.00,"9,194"
 88/05/13,108.50,109.00,107.50,109.0, 0.00,"5,335"
 88/05/14,110.00,113.00,109.50,112.5,+3.50,"10,604"
 88/05/15,111.50,112.50,110.50,111.0,-1.50,"7,081"
 88/05/17,112.00,113.00,111.00,112.0,+1.00,"5,412"
 88/05/18,112.50,113.00,109.00,110.0,-2.00,"10,233"
 88/05/19,107.00,109.00,107.00,108.5,-1.50,"10,066"
 88/05/20,110.00,112.00,109.00,110.5,+2.00,"9,755"
 88/05/21,112.00,117.00,111.50,114.5,+4.00,"17,804"
 88/05/24,115.00,116.50,112.50,116.5,+2.00,"10,276"
 88/05/25,116.00,121.50,115.00,118.5,+2.00,"23,242"
 88/05/26,116.50,120.50,116.50,119.5,+1.00,"15,708"
 88/05/27,121.00,123.00,119.00,119.5, 0.00,"17,580"
 88/05/28,120.50,121.00,116.00,117.5,-2.00,"13,950"
 88/05/29,118.50,119.00,115.00,117.0,-0.50,"13,360"
 88/05/31,117.00,118.50,115.50,117.0, 0.00,"9,212"
 88/06/01,116.50,117.00,115.00,116.5,-0.50,"6,967"
 88/06/02,118.50,120.00,118.00,119.0,+2.50,"13,111"
 88/06/03,122.00,124.50,120.00,120.0,+1.00,"20,793"
 88/06/04,123.00,123.50,121.50,123.5,+3.50,"15,430"
 88/06/05,125.50,126.00,124.00,126.0,+2.50,"15,253"
 88/06/07,128.00,134.00,127.00,131.5,+5.50,"18,800"
 88/06/08,136.00,140.00,134.00,140.0,+8.50,"24,232"
 88/06/09,141.00,143.50,138.50,143.0,+3.00,"22,016"
 88/06/10,145.00,145.50,140.00,142.5,-0.50,"15,697"
 88/06/11,142.00,142.00,135.00,136.0,-6.50,"18,340"
 88/06/14,137.00,139.00,133.50,138.0,+2.00,"28,607"
 88/06/15,118.00,118.00,115.00,117.0,X0.00,"42,870"
 88/06/16,117.00,122.00,114.00,121.0,+4.00,"20,259"
 88/06/17,125.00,129.00,124.00,129.0,+8.00,"23,892"
 88/06/21,131.50,131.50,125.50,127.0,-2.00,"22,420"
 88/06/22,127.00,130.00,125.50,128.0,+1.00,"22,978"
 88/06/23,126.50,127.00,124.00,125.0,-3.00,"17,127"
 88/06/24,124.00,130.00,123.00,129.0,+4.00,"22,955"
 88/06/25,121.00,127.50,121.00,122.5,-6.50,"19,592"
 88/06/28,122.50,124.00,121.00,122.5, 0.00,"10,670"
 88/06/29,126.00,128.00,124.50,127.0,+4.50,"15,319"
 88/06/30,125.00,126.00,123.00,123.5,-3.50,"16,723"
 88/07/02,124.00,126.50,123.50,124.0,+0.50,"17,340"
 88/07/03,125.00,126.00,121.00,121.0,-3.00,"14,160"
 88/07/05,121.00,124.50,120.00,121.5,+0.50,"11,324"
 88/07/06,123.00,125.50,121.50,124.0,+2.50,"13,646"
 88/07/07,124.00,127.50,123.00,127.0,+3.00,"17,106"
 88/07/08,128.00,128.50,126.00,126.5,-0.50,"13,954"
 88/07/09,126.50,128.00,124.00,124.5,-2.00,"12,102"
 88/07/12,125.00,125.00,122.00,123.0,-1.50,"8,025"
 88/07/13,122.00,123.00,120.00,120.0,-3.00,"13,963"
 88/07/14,119.00,120.50,112.00,115.0,-5.00,"21,114"
 88/07/15,115.00,119.00,113.00,117.5,+2.50,"19,054"
 88/07/16,120.00,120.50,109.50,109.5,-8.00,"21,830"
 88/07/17,107.00,116.00,107.00,116.0,+6.50,"25,689"
 88/07/19,116.50,118.50,113.50,116.5,+0.50,"16,117"
 88/07/20,119.00,124.00,119.00,122.5,+6.00,"18,920"
 88/07/21,118.00,122.00,118.00,120.5,-2.00,"14,281"
 88/07/22,118.00,119.00,116.00,116.0,-4.50,"11,895"
 88/07/23,115.00,116.00,113.50,116.0, 0.00,"8,081"
 88/07/26,114.00,115.50,113.00,113.5,-2.50,"6,171"
 88/07/27,112.00,112.50,107.00,107.5,-6.00,"12,489"
 88/07/28,110.50,112.00,109.00,111.0,+3.50,"10,437"
 88/07/29,113.50,113.50,110.00,110.5,-0.50,"8,498"
 88/07/30,107.00,113.00,107.00,113.0,+2.50,"6,718"
 88/07/31,111.50,113.50,110.00,111.0,-2.00,"4,742"
 88/08/02,111.00,111.50,106.00,106.0,-5.00,"8,220"
 88/08/03,104.00,106.00,101.00,105.5,-0.50,"10,647"
 88/08/04,105.50,107.50,103.50,103.5,-2.00,"7,049"
 88/08/05,101.50,103.50,101.00,103.0,-0.50,"9,024"
 88/08/06,103.00,104.50,101.50,102.0,-1.00,"9,956"
 88/08/07,102.00,108.50,102.00,107.5,+5.50,"13,861"
 88/08/09,107.50,109.00,106.50,106.5,-1.00,"7,229"
 88/08/10,110.00,113.50,108.50,113.5,+7.00,"13,588"
 88/08/11,115.00,117.50,114.00,115.5,+2.00,"19,581"
 88/08/12,117.00,119.00,116.00,116.5,+1.00,"16,490"
 88/08/13,124.50,124.50,122.50,124.5,+8.00,"39,550"
 88/08/16,129.00,132.00,129.00,132.0,+7.50,"30,280"
 88/08/17,130.00,132.00,128.00,131.0,-1.00,"23,811"
 88/08/18,130.00,131.00,127.00,127.0,-4.00,"16,699"
 88/08/19,126.00,130.00,126.00,130.0,+3.00,"12,538"
 88/08/20,130.00,133.00,129.00,131.5,+1.50,"20,371"
 88/08/21,135.00,135.50,129.00,129.0,-2.50,"24,560"
 88/08/23,128.50,130.00,127.00,130.0,+1.00,"8,906"
 88/08/24,132.00,133.00,128.00,128.0,-2.00,"13,192"
 88/08/25,130.00,134.00,129.00,134.0,+6.00,"23,521"
 88/08/26,134.50,135.00,131.00,132.0,-2.00,"15,823"
 88/08/27,131.00,132.00,130.00,130.0,-2.00,"9,719"
 88/08/30,130.00,134.50,130.00,131.5,+1.50,"12,898"
 88/08/31,132.50,136.50,132.50,135.0,+3.50,"26,152"
 88/09/01,137.00,140.50,136.50,139.0,+4.00,"26,030"
 88/09/02,141.50,142.00,137.00,138.5,-0.50,"19,474"
 88/09/03,137.00,138.00,135.50,135.5,-3.00,"15,041"
 88/09/04,139.50,139.50,136.00,136.0,+0.50,"14,574"
 88/09/06,136.00,140.00,134.00,140.0,+4.00,"11,723"
 88/09/07,140.00,141.00,135.00,135.5,-4.50,"15,369"
 88/09/08,135.50,140.00,135.50,138.5,+3.00,"15,529"
 88/09/09,138.50,139.50,137.00,138.5, 0.00,"8,187"
 88/09/10,140.50,143.00,140.00,140.5,+2.00,"18,728"
 88/09/13,141.00,142.50,140.00,141.0,+0.50,"10,762"
 88/09/14,141.00,141.00,138.50,139.5,-1.50,"8,480"
 88/09/15,138.00,139.00,136.50,137.0,-2.50,"10,137"
 88/09/16,135.00,139.00,135.00,138.0,+1.00,"9,391"
 88/09/17,138.00,140.00,137.00,137.5,-0.50,"6,357"
 88/09/18,139.00,140.00,138.00,139.0,+1.50,"5,938"
 88/09/20,139.00,140.00,138.00,139.0, 0.00,"4,754"
 88/09/27,134.50,134.50,134.50,134.5,-4.50,758
 88/09/28,130.00,130.00,130.00,130.0,-4.50,962
 88/09/29,126.00,133.00,126.00,132.5,+2.50,"19,775"
 88/09/30,132.50,134.50,131.00,133.5,+1.00,"10,426"
 88/10/01,134.00,135.00,133.00,133.5, 0.00,"6,517"
 88/10/02,133.00,133.50,130.00,131.0,-2.50,"9,368"
 88/10/04,131.00,132.50,128.50,131.0, 0.00,"6,632"
 88/10/05,132.50,133.00,130.00,130.0,-1.00,"6,528"
 88/10/06,130.00,133.00,130.00,131.5,+1.50,"7,318"
 88/10/07,133.50,135.50,132.50,135.0,+3.50,"9,113"
 88/10/08,135.00,135.50,134.00,135.0, 0.00,"7,247"
 88/10/11,135.00,138.00,135.00,138.0,+3.00,"8,634"
 88/10/12,139.00,142.00,139.00,141.0,+3.00,"14,345"
 88/10/13,140.00,141.50,138.50,140.0,-1.00,"11,363"
 88/10/14,138.00,141.00,138.00,140.5,+0.50,"7,032"
 88/10/15,141.00,142.00,138.50,139.0,-1.50,"6,230"
 88/10/16,137.00,139.00,136.50,139.0, 0.00,"5,948"
 88/10/18,138.00,139.00,137.00,137.5,-1.50,"4,469"
 88/10/19,138.00,139.00,137.00,137.5, 0.00,"5,033"
 88/10/20,137.50,137.50,135.00,135.5,-2.00,"5,934"
 88/10/21,137.50,138.00,136.00,136.5,+1.00,"4,900"
 88/10/22,137.00,138.00,134.00,135.0,-1.50,"7,419"
 88/10/25,135.50,137.50,135.50,136.5,+1.50,"3,840"
 88/10/26,137.50,140.00,136.50,138.5,+2.00,"7,720"
 88/10/27,139.50,141.00,139.00,139.5,+1.00,"5,668"
 88/10/28,140.00,140.50,138.00,138.5,-1.00,"3,507"
 88/10/29,140.50,141.50,139.50,141.0,+2.50,"8,702"
 88/10/30,143.50,147.00,143.00,145.0,+4.00,"17,806"
 88/11/01,145.00,145.00,143.50,144.0,-1.00,"5,333"
 88/11/02,143.00,144.00,142.00,143.0,-1.00,"7,506"
 88/11/03,144.00,144.00,141.00,141.0,-2.00,"6,640"
 88/11/04,142.00,142.50,140.50,141.0, 0.00,"6,365"
 88/11/05,142.00,142.50,141.00,142.0,+1.00,"4,729"
 88/11/06,143.50,144.00,141.50,141.5,-0.50,"5,256"
 88/11/08,140.50,141.50,139.00,141.0,-0.50,"5,110"
 88/11/09,142.00,143.50,141.50,142.5,+1.50,"5,206"
 88/11/10,142.50,144.50,142.00,143.0,+0.50,"5,299"
 88/11/11,146.00,148.50,145.50,148.5,+5.50,"17,896"
 88/11/15,149.00,153.00,147.50,153.0,+4.50,"11,744"
 88/11/16,153.00,156.00,152.00,154.0,+1.00,"11,178"
 88/11/17,155.00,156.00,152.00,154.0, 0.00,"8,404"
 88/11/18,152.00,155.00,151.00,155.0,+1.00,"9,130"
 88/11/19,156.00,157.00,153.00,155.0, 0.00,"8,116"
 88/11/20,158.00,159.00,156.00,157.0,+2.00,"10,297"
 88/11/22,158.00,159.00,156.00,157.0, 0.00,"7,212"
 88/11/23,157.00,159.00,155.00,158.0,+1.00,"9,391"
 88/11/24,154.00,157.00,154.00,154.0,-4.00,"9,733"
 88/11/25,154.00,155.00,151.00,152.0,-2.00,"10,699"
 88/11/26,152.00,153.00,142.00,145.5,-6.50,"20,197"
 88/11/29,148.00,151.00,147.00,150.0,+4.50,"10,626"
 88/11/30,151.00,151.00,147.00,148.5,-1.50,"5,746"
 88/12/01,148.00,149.00,147.00,149.0,+0.50,"3,919"
 88/12/02,149.00,151.00,148.00,149.5,+0.50,"5,073"
 88/12/03,152.00,154.00,151.00,154.0,+4.50,"10,321"
 88/12/04,157.00,158.00,155.00,156.0,+2.00,"8,560"
 88/12/06,156.00,156.00,151.00,152.0,-4.00,"6,580"
 88/12/07,151.00,151.00,148.00,149.0,-3.00,"12,489"
 88/12/08,147.00,150.00,145.50,145.5,-3.50,"13,686"
 88/12/09,145.00,148.00,144.00,146.0,+0.50,"9,011"
 88/12/10,148.00,148.00,145.00,145.5,-0.50,"5,561"
 88/12/13,145.00,148.50,145.00,148.0,+2.50,"5,197"
 88/12/14,148.00,151.00,147.00,149.5,+1.50,"5,907"
 88/12/15,148.00,148.50,147.50,147.5,-2.00,"5,662"
 88/12/16,148.00,148.50,145.00,145.0,-2.50,"8,223"
 88/12/17,145.00,147.50,145.00,147.0,+2.00,"4,566"
 88/12/18,147.50,151.00,147.50,150.0,+3.00,"7,721"
 88/12/20,150.00,151.00,148.50,148.5,-1.50,"2,910"
 88/12/21,149.00,152.00,149.00,151.0,+2.50,"6,495"
 88/12/22,155.00,157.00,154.00,154.0,+3.00,"10,814"
 88/12/23,155.00,157.00,153.00,156.0,+2.00,"7,469"
 88/12/24,157.00,161.00,157.00,160.0,+4.00,"12,180"
 88/12/27,162.00,171.00,160.00,171.0,+11.00,"14,747"
 88/12/28,171.00,171.00,165.00,167.0,-4.00,"13,552"
