日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 84/01/05,157.00,158.00,155.00,155.0,-2.00,708
 84/01/06,156.00,156.00,154.00,154.0,-1.00,431
 84/01/07,154.00,155.00,153.00,154.0,0.00,399
 84/01/09,154.00,154.00,151.00,151.0,-3.00,664
 84/01/10,151.00,151.00,148.00,150.0,-1.00,712
 84/01/11,149.00,150.00,149.00,149.5,-0.50,265
 84/01/12,150.00,150.00,148.00,148.0,-1.50,487
 84/01/13,148.00,149.00,146.00,146.0,-2.00,485
 84/01/14,146.00,146.00,139.00,140.0,-6.00,938
 84/01/16,140.00,141.00,136.00,137.5,-2.50,623
 84/01/17,137.50,138.00,137.00,137.0,-0.50,634
 84/01/18,138.00,139.00,138.00,138.5,1.50,420
 84/01/19,140.00,148.00,139.00,145.0,6.50,"1,063"
 84/01/20,145.00,145.00,140.00,141.5,-3.50,702
 84/01/21,141.00,146.50,140.00,146.5,5.00,590
 84/01/23,146.00,146.50,140.00,140.0,-6.50,574
 84/01/24,138.50,140.00,138.00,139.0,-1.00,683
 84/01/25,139.00,143.00,139.00,143.0,4.00,495
 84/01/26,143.00,143.00,140.00,141.0,-2.00,423
 84/02/04,145.00,145.00,143.00,143.0,2.00,313
 84/02/06,143.00,148.00,142.00,148.0,5.00,608
 84/02/07,148.00,150.00,147.00,147.5,-0.50,682
 84/02/08,148.00,148.50,146.00,146.5,-1.00,289
 84/02/09,147.00,148.50,147.00,147.0,0.50,297
 84/02/10,147.00,149.00,147.00,148.5,1.50,291
 84/02/11,149.50,150.00,149.00,150.0,1.50,485
 84/02/13,150.00,152.00,149.00,149.0,-1.00,303
 84/02/14,149.00,149.50,148.00,148.5,-0.50,187
 84/02/15,149.00,154.00,149.00,152.0,3.50,918
 84/02/16,153.00,158.00,153.00,156.0,4.00,"1,016"
 84/02/17,156.00,158.00,155.00,158.0,2.00,878
 84/02/18,158.00,159.00,156.00,156.0,-2.00,372
 84/02/20,156.00,157.00,153.00,153.0,-3.00,362
 84/02/21,153.00,156.00,153.00,156.0,3.00,225
 84/02/22,156.00,158.00,154.00,158.0,2.00,553
 84/02/23,158.00,158.00,156.00,157.0,-1.00,314
 84/02/24,157.00,162.00,157.00,160.0,3.00,"1,401"
 84/02/25,160.00,161.00,160.00,161.0,1.00,362
 84/02/27,156.00,157.00,150.00,156.0,-5.00,"1,299"
 84/02/28,155.00,155.00,153.00,155.0,-1.00,636
 84/03/01,153.00,153.00,148.00,148.0,-7.00,973
 84/03/02,148.00,151.00,148.00,151.0,3.00,344
 84/03/03,151.00,153.00,150.00,153.0,2.00,232
 84/03/04,154.00,155.00,153.00,155.0,2.00,306
 84/03/06,155.00,156.00,154.00,156.0,1.00,354
 84/03/07,156.00,159.00,154.00,159.0,3.00,740
 84/03/08,158.00,160.00,156.00,157.0,-2.00,620
 84/03/09,160.00,161.00,159.00,159.0,2.00,"1,351"
 84/03/10,160.00,161.00,159.00,160.0,1.00,656
 84/03/11,161.00,161.00,159.00,160.0,0.00,564
 84/03/13,161.00,163.00,161.00,163.0,3.00,"1,265"
 84/03/14,163.00,163.00,160.00,161.0,-2.00,645
 84/03/15,162.00,165.00,162.00,164.0,3.00,"1,417"
 84/03/16,165.00,165.00,163.00,164.0,0.00,616
 84/03/17,165.00,167.00,165.00,166.0,2.00,967
 84/03/18,166.00,166.00,164.00,164.0,-2.00,443
 84/03/20,166.00,166.00,164.00,166.0,2.00,789
 84/03/21,166.00,167.00,165.00,165.0,-1.00,613
 84/03/22,164.00,165.00,160.00,165.0,0.00,"1,020"
 84/03/23,164.00,166.00,164.00,166.0,1.00,476
 84/03/24,166.00,167.00,165.00,166.0,0.00,702
 84/03/25,167.00,172.00,167.00,170.0,4.00,"1,824"
 84/03/27,170.00,173.00,168.00,173.0,3.00,"1,774"
 84/03/28,175.00,175.00,172.00,175.0,2.00,"1,175"
 84/03/30,176.00,185.00,175.00,185.0,10.00,"3,363"
 84/03/31,185.00,189.00,181.00,188.0,3.00,"2,388"
 84/04/01,189.00,190.00,183.00,186.0,-2.00,"2,013"
 84/04/06,187.00,192.00,187.00,190.0,4.00,"2,676"
 84/04/07,191.00,192.00,184.00,186.0,-4.00,"1,746"
 84/04/08,184.00,186.00,181.00,185.0,-1.00,"1,299"
 84/04/10,185.00,187.00,183.00,186.0,1.00,842
 84/04/11,186.00,190.00,186.00,187.0,1.00,"1,891"
 84/04/12,188.00,190.00,187.00,188.0,1.00,"1,438"
 84/04/13,189.00,189.00,184.00,185.0,-3.00,"1,423"
 84/04/14,184.00,184.00,179.00,180.0,-5.00,"1,983"
 84/04/15,180.00,180.00,175.00,175.0,-5.00,"2,182"
 84/04/17,175.00,176.00,173.00,176.0,1.00,"1,226"
 84/04/18,176.00,178.00,170.00,172.0,-4.00,"1,330"
 84/04/19,172.00,174.00,169.00,173.0,1.00,"1,021"
 84/04/20,172.00,174.00,172.00,172.0,-1.00,581
 84/04/21,173.00,174.00,168.00,171.0,-1.00,"1,545"
 84/04/22,172.00,173.00,169.00,173.0,2.00,713
 84/04/24,173.00,177.00,172.00,176.0,3.00,"1,256"
 84/04/25,176.00,177.00,173.00,174.0,-2.00,"1,042"
 84/04/26,175.00,175.00,168.00,173.0,-1.00,"1,536"
 84/04/27,172.00,174.00,170.00,173.0,0.00,915
 84/04/28,173.00,174.00,170.00,174.0,1.00,764
 84/04/29,175.00,177.00,174.00,174.0,0.00,847
 84/05/01,174.00,175.00,172.00,174.0,0.00,451
 84/05/02,172.00,174.00,170.00,173.0,-1.00,569
 84/05/03,173.00,174.00,173.00,173.0,0.00,346
 84/05/04,174.00,174.00,171.00,172.0,-1.00,472
