日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/10/06,125.00,126.00,124.00,126.0,+1.50,"8,484"
103/10/07,125.00,125.50,123.50,125.0,-1.00,"9,286"
103/10/08,123.50,125.00,122.50,122.5,-2.50,"7,052"
103/10/09,124.00,125.00,123.50,125.0,+2.50,"8,511"
103/10/13,119.00,121.50,118.00,120.5,-4.50,"17,422"
103/10/14,120.00,121.50,119.50,121.0,+0.50,"7,721"
103/10/15,121.50,123.00,121.00,121.5,+0.50,"8,865"
103/10/16,121.50,124.00,120.00,121.5, 0.00,"10,408"
103/10/17,125.00,125.50,123.50,123.5,+2.00,"17,100"
103/10/20,125.00,126.00,124.50,126.0,+2.50,"10,285"
103/10/21,126.00,126.00,124.50,125.0,-1.00,"5,980"
103/10/22,127.50,129.00,127.50,129.0,+4.00,"18,767"
103/10/23,128.00,128.50,127.50,127.5,-1.50,"7,546"
103/10/24,127.00,127.50,125.00,125.5,-2.00,"11,207"
103/10/27,126.50,128.00,126.50,128.0,+2.50,"6,666"
103/10/28,129.00,129.50,127.50,128.0, 0.00,"9,193"
103/10/29,129.00,129.50,128.00,129.0,+1.00,"9,425"
103/10/30,128.50,129.00,127.00,128.5,-0.50,"6,368"
103/10/31,128.00,130.50,127.50,130.5,+2.00,"8,496"
103/11/03,132.00,132.50,130.50,131.0,+0.50,"9,263"
103/11/04,132.00,132.00,131.00,132.0,+1.00,"8,649"
103/11/05,131.50,132.00,131.00,132.0, 0.00,"6,894"
103/11/06,132.50,132.50,131.50,132.0, 0.00,"7,600"
103/11/07,131.50,131.50,130.50,131.0,-1.00,"4,984"
103/11/10,132.50,134.50,132.00,134.5,+3.50,"14,569"
103/11/11,135.00,135.00,133.00,134.0,-0.50,"7,515"
103/11/12,134.50,134.50,131.50,132.0,-2.00,"7,901"
103/11/13,133.50,134.50,132.50,134.0,+2.00,"6,661"
103/11/14,134.00,135.00,133.50,135.0,+1.00,"6,351"
103/11/17,135.00,135.50,132.50,133.0,-2.00,"6,380"
103/11/18,134.00,134.50,131.00,131.5,-1.50,"7,505"
103/11/19,133.00,136.50,132.50,136.0,+4.50,"16,907"
103/11/20,137.50,139.00,137.00,139.0,+3.00,"14,450"
103/11/21,139.50,139.50,137.50,138.5,-0.50,"10,190"
103/11/24,140.00,140.50,138.00,138.5, 0.00,"9,025"
103/11/25,138.50,140.00,138.50,139.0,+0.50,"9,531"
103/11/26,138.50,139.00,138.00,139.0, 0.00,"5,372"
103/11/27,140.00,142.00,140.00,140.0,+1.00,"9,496"
103/11/28,139.00,141.50,139.00,141.5,+1.50,"9,303"
103/12/01,139.00,142.00,138.50,140.0,-1.50,"10,157"
103/12/02,139.50,139.50,137.50,137.5,-2.50,"10,491"
103/12/03,137.50,139.00,136.50,138.0,+0.50,"8,120"
103/12/04,139.00,140.00,138.50,139.0,+1.00,"5,776"
103/12/05,138.50,139.50,137.00,137.5,-1.50,"9,981"
103/12/08,138.00,138.50,137.00,138.0,+0.50,"6,184"
103/12/09,138.00,139.00,137.50,138.0, 0.00,"6,676"
103/12/10,138.00,139.00,136.00,136.0,-2.00,"10,748"
103/12/11,135.00,136.00,134.50,134.5,-1.50,"9,443"
103/12/12,135.00,136.00,134.50,135.0,+0.50,"7,465"
103/12/15,134.50,136.50,134.50,136.0,+1.00,"8,533"
103/12/16,134.50,135.50,133.00,133.0,-3.00,"10,345"
103/12/17,133.00,133.00,130.00,130.5,-2.50,"18,863"
103/12/18,132.00,133.00,131.00,131.5,+1.00,"11,210"
103/12/19,134.50,138.00,134.00,138.0,+6.50,"15,558"
103/12/22,137.50,140.00,137.00,138.5,+0.50,"9,339"
103/12/23,139.00,140.00,137.00,137.5,-1.00,"6,678"
103/12/24,136.00,138.00,136.00,138.0,+0.50,"4,405"
103/12/25,137.00,138.00,137.00,137.5,-0.50,"1,860"
103/12/26,138.00,139.00,137.00,139.0,+1.50,"3,404"
103/12/27,139.00,139.00,137.50,138.5,-0.50,"1,195"
103/12/29,138.00,141.00,138.00,141.0,+2.50,"11,085"
103/12/30,141.00,141.50,139.00,140.0,-1.00,"7,579"
103/12/31,139.00,141.00,139.00,141.0,+1.00,"5,953"
