日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/03/15,105.00,105.00,103.00,103.0,-1.00,"6,030"
102/03/18,102.00,102.00,100.50,100.5,-2.50,"11,128"
102/03/19,101.00,101.50,99.60,100.0,-0.50,"11,099"
102/03/20,99.50,99.50,98.80,98.8,-1.20,"13,861"
102/03/21,98.80,100.50,98.70,98.7,-0.10,"13,448"
102/03/22,98.60,99.10,98.00,98.0,-0.70,"12,072"
102/03/25,99.90,100.50,99.20,99.5,+1.50,"7,606"
102/03/26,99.20,99.40,98.80,99.0,-0.50,"8,019"
102/03/27,99.00,100.50,98.80,100.5,+1.50,"7,304"
102/03/28,100.00,100.50,99.30,100.0,-0.50,"7,232"
102/03/29,100.00,101.00,99.80,100.5,+0.50,"5,024"
102/04/01,101.00,102.00,100.50,101.0,+0.50,"4,450"
102/04/02,100.50,101.00,99.80,100.5,-0.50,"6,500"
102/04/03,101.50,101.50,100.00,100.5, 0.00,"6,886"
102/04/08,99.00,99.50,98.50,98.5,-2.00,"11,496"
102/04/09,98.00,98.50,97.50,97.5,-1.00,"10,389"
102/04/10,98.80,98.80,97.70,98.3,+0.80,"7,197"
102/04/11,99.00,101.50,98.80,101.5,+3.20,"12,430"
102/04/12,101.50,101.50,100.00,100.5,-1.00,"5,602"
102/04/15,100.50,101.00,99.10,99.4,-1.10,"6,275"
102/04/16,98.20,101.00,98.20,100.5,+1.10,"8,309"
102/04/17,101.50,101.50,99.70,100.0,-0.50,"7,663"
102/04/18,100.00,101.00,99.40,99.9,-0.10,"7,209"
102/04/19,105.50,106.50,105.50,106.5,+6.60,"15,197"
102/04/22,108.50,109.50,107.50,108.5,+2.00,"16,146"
102/04/23,106.50,107.50,105.50,106.0,-2.50,"10,405"
102/04/24,106.50,107.00,104.50,106.0, 0.00,"10,908"
102/04/25,106.00,107.00,105.50,107.0,+1.00,"7,044"
102/04/26,107.00,109.00,107.00,108.5,+1.50,"11,735"
102/04/29,108.50,108.50,107.50,108.0,-0.50,"6,502"
102/04/30,108.50,109.50,108.50,109.5,+1.50,"10,732"
102/05/02,110.00,111.00,109.00,110.5,+1.00,"10,471"
102/05/03,111.50,112.50,110.00,110.0,-0.50,"9,832"
102/05/06,111.50,111.50,110.50,111.5,+1.50,"6,706"
102/05/07,112.00,113.00,111.00,112.5,+1.00,"7,353"
102/05/08,112.50,115.00,112.50,114.5,+2.00,"11,870"
102/05/09,116.00,116.00,114.50,115.0,+0.50,"9,101"
102/05/10,115.00,115.00,113.50,114.5,-0.50,"7,521"
102/05/13,115.00,115.50,114.00,114.5, 0.00,"3,993"
102/05/14,115.50,116.50,115.00,115.5,+1.00,"7,881"
102/05/15,115.00,116.00,113.50,115.0,-0.50,"6,849"
102/05/16,115.00,116.00,113.00,113.5,-1.50,"10,033"
102/05/17,112.00,113.50,111.50,113.5, 0.00,"6,145"
102/05/20,112.50,114.00,112.50,114.0,+0.50,"4,897"
102/05/21,113.00,113.50,112.00,112.5,-1.50,"5,038"
102/05/22,112.50,113.50,111.00,112.0,-0.50,"8,462"
102/05/23,110.50,111.50,108.00,108.0,-4.00,"12,254"
102/05/24,109.50,110.50,108.50,109.5,+1.50,"7,786"
102/05/27,109.50,112.00,109.50,112.0,+2.50,"6,339"
102/05/28,112.00,112.50,109.50,109.5,-2.50,"5,944"
102/05/29,110.50,112.00,110.50,111.0,+1.50,"4,809"
102/05/30,111.00,111.50,109.50,110.0,-1.00,"6,534"
102/05/31,111.50,111.50,109.00,109.5,-0.50,"7,620"
102/06/03,108.00,108.50,106.50,107.5,-2.00,"9,111"
102/06/04,109.00,110.00,107.50,109.0,+1.50,"6,964"
102/06/05,109.50,110.50,108.50,109.5,+0.50,"4,331"
102/06/06,108.50,109.50,107.00,107.5,-2.00,"8,225"
102/06/07,108.00,109.50,108.00,108.5,+1.00,"9,288"
102/06/10,110.00,110.00,108.00,108.5, 0.00,"5,544"
102/06/11,110.00,110.00,108.00,108.0,-0.50,"7,971"
102/06/13,106.00,107.00,104.00,104.5,-3.50,"15,038"
102/06/14,105.00,106.00,104.50,106.0,+1.50,"8,686"
102/06/17,105.50,106.00,105.00,106.0, 0.00,"7,015"
102/06/18,105.00,106.50,104.50,106.5,+0.50,"6,753"
102/06/19,106.00,106.50,105.00,105.5,-1.00,"5,112"
102/06/20,105.00,105.50,103.50,104.0,-1.50,"8,257"
102/06/21,102.00,103.50,101.50,103.5,-0.50,"8,632"
102/06/24,102.50,102.50,100.00,101.0,-2.50,"12,255"
102/06/25,101.00,103.00,101.00,101.0, 0.00,"8,672"
102/06/26,103.00,104.00,101.50,101.5,+0.50,"12,682"
102/06/27,103.00,105.00,103.00,104.5,+3.00,"12,441"
102/06/28,106.00,111.00,105.00,111.0,+6.50,"15,111"
102/07/01,109.00,109.50,108.00,108.0,-3.00,"14,947"
102/07/02,109.00,110.00,108.50,110.0,+2.00,"12,114"
102/07/03,107.00,107.00,105.50,107.0,X0.00,"11,083"
102/07/04,106.50,107.00,106.00,107.0, 0.00,"7,185"
102/07/05,107.50,109.50,107.00,109.0,+2.00,"8,054"
102/07/08,107.00,108.00,104.50,105.0,-4.00,"8,927"
102/07/09,104.50,106.50,103.50,106.0,+1.00,"7,985"
102/07/10,104.50,107.00,104.50,106.0, 0.00,"6,180"
102/07/11,107.50,109.50,107.50,109.5,+3.50,"13,597"
102/07/12,109.50,110.00,108.50,110.0,+0.50,"8,347"
102/07/15,108.50,109.50,108.00,109.5,-0.50,"7,527"
102/07/16,108.50,109.00,107.00,108.0,-1.50,"7,121"
102/07/17,108.00,109.00,107.00,109.0,+1.00,"7,538"
102/07/18,107.50,108.00,105.50,105.5,-3.50,"10,862"
102/07/19,99.40,99.70,98.20,98.2,-7.30,"33,783"
102/07/22,98.00,98.40,96.90,97.0,-1.20,"23,948"
102/07/23,98.50,101.50,98.50,100.0,+3.00,"20,652"
102/07/24,100.50,103.00,100.00,102.0,+2.00,"13,201"
102/07/25,102.00,103.50,101.00,102.5,+0.50,"9,555"
102/07/26,103.00,103.00,101.00,102.5, 0.00,"7,680"
102/07/29,100.00,101.50,100.00,100.0,-2.50,"9,559"
102/07/30,100.50,102.50,100.50,102.0,+2.00,"8,756"
102/07/31,101.50,103.00,101.00,102.5,+0.50,"7,128"
102/08/01,102.00,102.00,100.00,100.5,-2.00,"7,756"
102/08/02,102.50,103.00,100.00,100.5, 0.00,"7,866"
102/08/05,100.00,101.50,99.90,100.5, 0.00,"6,400"
102/08/06,100.50,100.50,98.60,98.8,-1.70,"13,012"
102/08/07,98.50,98.50,97.00,97.0,-1.80,"15,082"
102/08/08,96.00,97.10,95.30,96.4,-0.60,"14,412"
102/08/09,100.00,100.00,96.40,96.4, 0.00,"13,162"
102/08/12,96.40,96.70,95.60,96.0,-0.40,"10,395"
102/08/13,96.00,97.40,96.00,97.2,+1.20,"9,192"
102/08/14,96.00,97.30,95.80,96.8,-0.40,"9,471"
102/08/15,96.40,96.40,95.30,96.0,-0.80,"13,251"
102/08/16,95.40,97.50,95.20,96.5,+0.50,"11,061"
102/08/19,95.50,96.10,95.30,95.5,-1.00,"11,661"
102/08/20,95.20,95.40,94.40,94.4,-1.10,"13,924"
102/08/22,93.00,94.90,92.90,94.5,+0.10,"15,238"
102/08/23,95.70,97.30,95.50,97.0,+2.50,"12,547"
102/08/26,97.60,97.60,96.10,96.8,-0.20,"6,745"
102/08/27,96.00,96.80,95.60,95.6,-1.20,"7,827"
102/08/28,95.60,97.30,95.10,96.8,+1.20,"10,927"
102/08/29,96.90,98.90,96.90,98.7,+1.90,"11,284"
102/08/30,99.60,100.50,98.80,100.5,+1.80,"11,441"
102/09/02,100.00,102.00,99.60,102.0,+1.50,"10,416"
102/09/03,103.00,103.00,101.50,102.0, 0.00,"10,651"
102/09/04,100.50,101.50,100.00,100.5,-1.50,"8,405"
102/09/05,100.50,101.50,100.00,101.5,+1.00,"6,991"
102/09/06,102.00,102.00,101.00,102.0,+0.50,"6,824"
102/09/09,102.50,103.00,101.00,103.0,+1.00,"9,300"
102/09/10,103.00,104.50,102.50,104.5,+1.50,"10,178"
102/09/11,103.00,104.50,102.50,104.5, 0.00,"8,961"
102/09/12,103.00,104.50,103.00,103.5,-1.00,"7,435"
102/09/13,102.50,103.00,102.00,102.5,-1.00,"6,354"
102/09/14,102.50,103.50,102.00,102.5, 0.00,"2,440"
102/09/16,104.00,105.50,104.00,105.5,+3.00,"12,903"
102/09/17,105.50,105.50,104.50,105.5, 0.00,"5,644"
102/09/18,105.00,105.50,103.00,103.0,-2.50,"5,930"
102/09/23,103.00,106.00,102.50,105.5,+2.50,"11,435"
102/09/24,105.00,105.50,104.00,105.0,-0.50,"6,370"
102/09/25,104.50,104.50,103.00,103.0,-2.00,"9,153"
102/09/26,103.50,103.50,101.50,101.5,-1.50,"5,431"
102/09/27,103.50,103.50,102.00,103.0,+1.50,"5,626"
102/09/30,100.50,102.00,100.00,100.5,-2.50,"11,263"
102/10/01,100.50,102.50,100.50,101.5,+1.00,"5,825"
102/10/02,103.50,103.50,102.00,103.0,+1.50,"5,617"
102/10/03,103.50,106.00,103.00,105.0,+2.00,"14,268"
102/10/04,104.50,105.00,103.50,104.0,-1.00,"5,554"
102/10/07,103.50,104.00,102.00,103.0,-1.00,"5,290"
102/10/08,103.50,105.50,103.00,105.0,+2.00,"5,955"
102/10/09,104.00,105.50,103.00,105.0, 0.00,"5,570"
102/10/11,105.00,107.50,105.00,106.5,+1.50,"14,696"
102/10/14,106.50,106.50,105.00,105.0,-1.50,"5,172"
102/10/15,106.50,107.00,106.00,107.0,+2.00,"5,043"
102/10/16,108.00,108.00,106.00,106.0,-1.00,"5,610"
102/10/17,107.50,108.00,107.00,107.0,+1.00,"7,058"
102/10/18,108.50,110.00,108.50,110.0,+3.00,"16,771"
102/10/21,111.00,111.50,109.50,110.0, 0.00,"9,241"
102/10/22,110.00,111.50,109.50,111.5,+1.50,"8,828"
102/10/23,111.00,111.50,110.00,111.0,-0.50,"5,675"
102/10/24,109.00,110.00,108.50,110.0,-1.00,"7,246"
102/10/25,108.50,109.00,106.50,107.0,-3.00,"11,658"
102/10/28,108.00,109.50,107.50,109.5,+2.50,"5,634"
102/10/29,108.50,109.50,108.00,109.5, 0.00,"4,061"
102/10/30,109.00,110.00,109.00,110.0,+0.50,"4,443"
102/10/31,108.50,109.50,108.00,109.5,-0.50,"4,626"
102/11/01,110.50,110.50,108.50,109.5, 0.00,"3,795"
102/11/04,108.00,109.00,108.00,109.0,-0.50,"4,622"
102/11/05,108.50,109.00,106.50,106.5,-2.50,"6,414"
102/11/06,106.50,107.50,106.50,107.0,+0.50,"7,155"
102/11/07,107.00,107.50,106.00,107.0, 0.00,"5,026"
102/11/08,105.00,106.50,105.00,106.0,-1.00,"7,421"
102/11/11,105.00,106.00,104.50,104.5,-1.50,"8,709"
102/11/12,106.00,106.00,104.50,105.0,+0.50,"6,868"
102/11/13,105.00,105.00,103.00,103.0,-2.00,"8,182"
102/11/14,104.00,104.50,103.50,103.5,+0.50,"7,251"
102/11/15,103.50,104.50,103.50,104.0,+0.50,"5,083"
102/11/18,104.50,105.00,104.00,104.0, 0.00,"6,957"
102/11/19,104.50,105.50,104.00,105.0,+1.00,"8,014"
102/11/20,104.00,104.00,102.50,103.0,-2.00,"10,990"
102/11/21,102.00,103.00,100.50,101.0,-2.00,"14,431"
102/11/22,100.00,101.50,100.00,100.0,-1.00,"13,182"
102/11/25,101.00,102.50,101.00,101.0,+1.00,"7,929"
102/11/26,102.00,105.00,101.50,103.5,+2.50,"11,490"
102/11/27,105.00,105.50,104.50,105.0,+1.50,"6,528"
102/11/28,105.00,105.50,104.50,105.0, 0.00,"6,169"
102/11/29,104.50,105.00,104.00,105.0, 0.00,"5,923"
102/12/02,105.00,105.50,104.00,104.5,-0.50,"4,418"
102/12/03,104.00,105.00,103.50,104.0,-0.50,"4,779"
102/12/04,103.50,105.50,103.50,105.0,+1.00,"5,304"
102/12/05,105.00,105.00,103.50,104.0,-1.00,"5,844"
102/12/06,103.00,104.50,103.00,103.0,-1.00,"5,835"
102/12/09,104.00,105.00,104.00,105.0,+2.00,"5,324"
102/12/10,104.50,105.00,104.00,104.0,-1.00,"4,643"
102/12/11,103.50,105.00,103.50,105.0,+1.00,"7,385"
102/12/12,104.50,104.50,103.00,103.0,-2.00,"5,445"
102/12/13,102.50,103.50,102.50,102.5,-0.50,"7,034"
102/12/16,102.50,103.00,102.00,102.0,-0.50,"6,032"
102/12/17,103.00,104.50,103.00,103.5,+1.50,"6,356"
102/12/18,102.50,103.00,101.00,101.0,-2.50,"15,072"
102/12/19,102.00,103.00,101.50,102.5,+1.50,"6,192"
102/12/20,101.50,103.50,101.50,102.0,-0.50,"8,353"
102/12/23,103.00,104.50,103.00,104.0,+2.00,"6,994"
102/12/24,104.00,104.00,103.00,103.0,-1.00,"3,724"
102/12/25,102.50,103.50,102.50,103.0, 0.00,"2,848"
102/12/26,103.00,104.00,103.00,104.0,+1.00,"1,135"
102/12/27,103.50,104.50,103.00,104.5,+0.50,"5,626"
102/12/30,104.00,106.00,104.00,106.0,+1.50,"10,564"
102/12/31,105.50,106.00,105.00,105.5,-0.50,"6,632"
