日期,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/09/20,261.50,261.50,257.50,260.0,+2.00,"9,444"
107/09/21,261.50,261.50,258.00,261.5,+1.50,"10,159"
107/09/25,261.50,264.00,260.50,263.5,+2.00,"10,082"
107/09/26,263.00,263.50,261.00,263.5, 0.00,"7,007"
107/09/27,264.00,266.00,262.00,265.0,+1.50,"11,536"
107/09/28,266.00,266.00,260.00,262.5,-2.50,"13,060"
107/10/01,262.00,264.00,261.00,263.0,+0.50,"11,914"
107/10/02,262.00,263.00,257.00,257.5,-5.50,"17,095"
107/10/03,257.50,260.00,257.00,260.0,+2.50,"9,992"
107/10/04,257.00,257.50,254.00,254.0,-6.00,"15,094"
107/10/05,250.00,253.00,248.50,250.0,-4.00,"16,031"
